Website,IP Address,CDN Server
statsig.com,34.36.101.214,214.101.36.34.bc.googleusercontent.com
imperial.ac.uk,146.179.12.148,wrpwww.cc.gslb21.ic.ac.uk
365scores.com,13.35.121.116,server-13-35-121-116.sfo5.r.cloudfront.net
msdmanuals.com,75.2.16.51,ad8242ffdb37e18fd.awsglobalaccelerator.com
pcre.org,35.209.20.5,5.20.209.35.bc.googleusercontent.com
diigo.com,54.148.192.94,ec2-54-148-192-94.us-west-2.compute.amazonaws.com
iso.ch,138.81.131.132,www.iso.org
utdallas.edu,3.133.32.155,ec2-3-133-32-155.us-east-2.compute.amazonaws.com
c212.net,65.8.161.4,server-65-8-161-4.sfo53.r.cloudfront.net
mercadopago.com,13.227.74.62,server-13-227-74-62.sfo20.r.cloudfront.net
uberinternal.com,Error,Error
businesstoday.in,23.62.46.101,a23-62-46-101.deploy.static.akamaitechnologies.com
srf.ch,89.106.200.1,edge.redirect.pizza
apachelounge.com,45.137.102.206,land10web.com
lepoint.fr,212.95.74.45,lepoint-rvp-https-vip.sdv.fr
pingone.com,3.130.152.31,ec2-3-130-152-31.us-east-2.compute.amazonaws.com
20min.ch,108.139.10.16,server-108-139-10-16.sfo5.r.cloudfront.net
webengage.com,54.163.155.155,ec2-54-163-155-155.compute-1.amazonaws.com
vonage.com,75.2.101.137,a42bdb2b2a0758116.awsglobalaccelerator.com
formstack.com,18.173.121.50,server-18-173-121-50.sfo53.r.cloudfront.net
mentalfloss.com,44.241.188.24,ec2-44-241-188-24.us-west-2.compute.amazonaws.com
turbosquid.com,76.223.35.209,a2af5a67b0883524c.awsglobalaccelerator.com
sicredi.com.br,184.85.136.103,a184-85-136-103.deploy.static.akamaitechnologies.com
google.bf,172.217.12.99,atl26s14-in-f3.1e100.net
goooooooooooooooooooooooooooooooooooooooooooooooooooooooooogle.com,172.232.25.148,anchor03.parklogic.com
mydlink.com,52.53.140.34,ec2-52-53-140-34.us-west-1.compute.amazonaws.com
simply.com,94.231.108.23,www.simply.com
sanofi-synthelabo.com,54.247.151.159,ec2-54-247-151-159.eu-west-1.compute.amazonaws.com
americanbar.org,192.34.22.149,redirect.americanbar.org
veeam.com,3.212.19.242,ec2-3-212-19-242.compute-1.amazonaws.com
gzip.org,85.187.148.2,85.187.148.2.static.a2webhosting.com
bradesco.com.br,23.216.149.155,a23-216-149-155.deploy.static.akamaitechnologies.com
emirates.com,104.99.48.104,a104-99-48-104.deploy.static.akamaitechnologies.com
we.tl,3.168.86.40,server-3-168-86-40.sfo5.r.cloudfront.net
google.com.bn,142.251.46.228,sfo03s27-in-f4.1e100.net
homes.com,23.216.149.135,a23-216-149-135.deploy.static.akamaitechnologies.com
youversionapi.com,174.36.126.98,62.7e.24ae.ip4.static.sl-reverse.com
google.mk,142.250.191.35,nuq04s42-in-f3.1e100.net
google.tk,142.250.189.196,sfo03s25-in-f4.1e100.net
widgetable.net,52.7.123.121,ec2-52-7-123-121.compute-1.amazonaws.com
dr.dk,23.216.149.152,a23-216-149-152.deploy.static.akamaitechnologies.com
yr.no,23.62.46.102,a23-62-46-102.deploy.static.akamaitechnologies.com
krushmedia.com,104.196.235.64,64.235.196.104.bc.googleusercontent.com
google.la,172.217.12.99,atl26s14-in-f3.1e100.net
stitcher.com,99.84.238.191,server-99-84-238-191.sfo5.r.cloudfront.net
overleaf.com,34.120.52.64,64.52.120.34.bc.googleusercontent.com
nicehash.com,34.96.85.230,230.85.96.34.bc.googleusercontent.com
pbskids.org,18.239.199.111,server-18-239-199-111.sfo53.r.cloudfront.net
viglink.com,35.174.38.38,ec2-35-174-38-38.compute-1.amazonaws.com
arte.tv,212.95.74.37,arte-proxyhttps-vip.sdv.fr
eluniversal.com.mx,3.33.172.2,a8e03952870e8cb0c.awsglobalaccelerator.com
carnival.com,23.55.218.191,a23-55-218-191.deploy.static.akamaitechnologies.com
oregonlive.com,99.83.138.34,a135022da78f12244.awsglobalaccelerator.com
r01.ru,31.177.76.40,www.r01.ru.76.177.31.in-addr.arpa
inquirer.com,52.223.20.214,aefa6727cfae22d07.awsglobalaccelerator.com
virtualbox.org,138.1.33.162,ocomtld-prod.appoci.oracle.com
google.co.ug,142.251.46.195,nuq04s45-in-f3.1e100.net
demonware.net,34.107.136.18,18.136.107.34.bc.googleusercontent.com
newsmax.com,64.135.21.3,www.newsmax.com
ksmobile.com,54.84.230.12,ec2-54-84-230-12.compute-1.amazonaws.com
etahub.com,66.254.114.62,reflectededge.reflected.net
kingsgroupgames.com,99.83.185.109,acfb10e3cf0c7cf5a.awsglobalaccelerator.com
google.co.ls,142.250.191.67,nuq04s43-in-f3.1e100.net
ana.co.jp,104.89.231.143,a104-89-231-143.deploy.static.akamaitechnologies.com
dnb.com,23.56.122.199,a23-56-122-199.deploy.static.akamaitechnologies.com
uky.edu,128.163.35.46,uky.edu
chime.aws,18.155.205.23,server-18-155-205-23.sfo53.r.cloudfront.net
tmdb.org,13.227.74.76,server-13-227-74-76.sfo20.r.cloudfront.net
yandex-team.ru,93.158.134.170,staff-nginx-awacs-balancer.yandex-team.ru
plala.or.jp,60.43.62.5,www.plala.or.jp
zotero.org,18.209.82.215,ec2-18-209-82-215.compute-1.amazonaws.com
hardened-php.net,35.214.48.63,63.48.214.35.bc.googleusercontent.com
tiny.cc,157.245.113.153,c8-tiny.cc
wikiquote.org,198.35.26.96,text-lb.ulsfo.wikimedia.org
kahoot.com,65.8.161.97,server-65-8-161-97.sfo53.r.cloudfront.net
google.com.et,142.250.191.35,nuq04s42-in-f3.1e100.net
walmart.ca,23.214.102.138,a23-214-102-138.deploy.static.akamaitechnologies.com
nhtsa.gov,204.68.194.196,balancer1.nhtsa.dot.gov
psychcentral.com,13.35.121.70,server-13-35-121-70.sfo5.r.cloudfront.net
alamy.com,34.255.127.214,ec2-34-255-127-214.eu-west-1.compute.amazonaws.com
xmlsoft.org,91.121.203.120,libvirt.org
globalsign.net,45.87.79.132,prodgs.devrandomstack.io
radiofrance.fr,35.181.27.204,ec2-35-181-27-204.eu-west-3.compute.amazonaws.com
kijiji.ca,34.98.91.248,248.91.98.34.bc.googleusercontent.com
entergy.com,52.45.1.202,ec2-52-45-1-202.compute-1.amazonaws.com
narvar.com,34.160.39.66,66.39.160.34.bc.googleusercontent.com
thetrainline.com,13.32.164.39,server-13-32-164-39.ord58.r.cloudfront.net
megapbx.ru,193.201.230.160,fe30.dc2-ru.itoolabs.net
doubtnut.com,34.100.228.127,127.228.100.34.bc.googleusercontent.com
creative-serving.com,35.211.209.226,226.209.211.35.bc.googleusercontent.com
uu.nl,83.217.76.86,83.217.76.86.static.hosted.by.combell.com
roche.com,Error,Error
swiggy.com,13.214.109.253,ec2-13-214-109-253.ap-southeast-1.compute.amazonaws.com
shorttv.live,52.219.112.51,s3-website-us-west-1.amazonaws.com
teachable.com,52.42.122.102,ec2-52-42-122-102.us-west-2.compute.amazonaws.com
browserstack.com,52.201.99.180,ec2-52-201-99-180.compute-1.amazonaws.com
ghostery.net,18.155.192.67,server-18-155-192-67.sfo53.r.cloudfront.net
blogspot.com.es,142.250.191.73,nuq04s43-in-f9.1e100.net
cbr.com,34.201.177.150,ec2-34-201-177-150.compute-1.amazonaws.com
tpbid.com,54.144.101.116,ec2-54-144-101-116.compute-1.amazonaws.com
spribegaming.com,18.155.202.3,server-18-155-202-3.sfo53.r.cloudfront.net
wsoversea.com,52.19.206.234,ec2-52-19-206-234.eu-west-1.compute.amazonaws.com
biblehub.com,192.169.83.211,211-83-169-192.static.reverse.lstn.net
buffalo.edu,128.205.201.56,cdn-www.buffalo.edu
odnoklassniki.ru,217.20.155.13,ip13.155.odnoklassniki.ru
emory.edu,34.234.81.93,ec2-34-234-81-93.compute-1.amazonaws.com
3m.com,3.130.138.83,ec2-3-130-138-83.us-east-2.compute.amazonaws.com
francebleu.fr,13.36.11.199,ec2-13-36-11-199.eu-west-3.compute.amazonaws.com
netlify.com,3.33.186.135,afa7f374f51cc8991.awsglobalaccelerator.com
royalcaribbean.com,104.86.92.108,a104-86-92-108.deploy.static.akamaitechnologies.com
financialexpress.com,104.99.49.74,a104-99-49-74.deploy.static.akamaitechnologies.com
lapresse.ca,34.199.174.9,ec2-34-199-174-9.compute-1.amazonaws.com
correios.com.br,201.48.198.80,epost.gov.br
op.gg,18.238.192.50,server-18-238-192-50.sfo53.r.cloudfront.net
smooch.io,65.8.161.5,server-65-8-161-5.sfo53.r.cloudfront.net
swannsecurity.com,1.1.1.1,one.one.one.one
gamerant.com,3.222.90.168,ec2-3-222-90-168.compute-1.amazonaws.com
bouncex.net,104.198.14.52,52.14.198.104.bc.googleusercontent.com
lookmovie2.to,94.102.49.218,no-reverse-dns-configured.com
apptimize.com,34.102.174.214,214.174.102.34.bc.googleusercontent.com
clicktripz.com,3.168.86.35,server-3-168-86-35.sfo5.r.cloudfront.net
lesechos.fr,81.92.94.54,cdn.perf1.com
megaphone.fm,108.139.10.9,server-108-139-10-9.sfo5.r.cloudfront.net
real.com,99.83.157.179,aaf950e719fe4abbd.awsglobalaccelerator.com
fotor.com,65.8.161.51,server-65-8-161-51.sfo53.r.cloudfront.net
timesnownews.com,18.140.161.239,ec2-18-140-161-239.ap-southeast-1.compute.amazonaws.com
directnic.com,104.143.9.80,dnic-web.directnic.net
spartoo.com,185.28.232.10,spo-webvip-01.ig-1.net
nationalgeographic.org,18.155.202.81,server-18-155-202-81.sfo53.r.cloudfront.net
officedepot.com,23.5.248.148,a23-5-248-148.deploy.static.akamaitechnologies.com
eleconomista.es,34.117.19.159,159.19.117.34.bc.googleusercontent.com
cbs.com,34.149.41.86,86.41.149.34.bc.googleusercontent.com
onlamp.com,35.247.101.175,175.101.247.35.bc.googleusercontent.com
ihk.de,51.38.104.145,ip145.ip-51-38-104.eu
casasbahia.com.br,23.216.149.132,a23-216-149-132.deploy.static.akamaitechnologies.com
military.com,44.226.3.52,ec2-44-226-3-52.us-west-2.compute.amazonaws.com
tp-staging.com,54.171.249.233,ec2-54-171-249-233.eu-west-1.compute.amazonaws.com
rit.edu,129.21.1.40,web01www01.rit.edu
getpostman.com,100.24.227.45,ec2-100-24-227-45.compute-1.amazonaws.com
proxmox.com,212.224.123.69,www.proxmox.com
uh.edu,129.7.97.54,uh.edu
degruyter.com,18.158.83.189,ec2-18-158-83-189.eu-central-1.compute.amazonaws.com
freemyip.com,35.166.142.92,mail.freemyip.com
test.com,34.224.149.186,ec2-34-224-149-186.compute-1.amazonaws.com
kucoin.com,18.244.214.109,server-18-244-214-109.sfo53.r.cloudfront.net
siue.edu,146.163.252.208,wwwlb.isg.siue.edu
google.is,172.217.164.99,sfo03s18-in-f3.1e100.net
canon.com,3.114.173.44,ec2-3-114-173-44.ap-northeast-1.compute.amazonaws.com
securedvisit.com,3.232.65.69,ec2-3-232-65-69.compute-1.amazonaws.com
arcpublishing.com,18.238.192.8,server-18-238-192-8.sfo53.r.cloudfront.net
blick.ch,52.58.73.103,ec2-52-58-73-103.eu-central-1.compute.amazonaws.com
ons.gov.uk,18.169.209.99,ec2-18-169-209-99.eu-west-2.compute.amazonaws.com
webdav.org,140.211.9.38,webdav1.osuosl.org
guinnessworldrecords.com,18.238.192.96,server-18-238-192-96.sfo53.r.cloudfront.net
gs.com,204.74.99.100,crs.ultradns.net
fas.org,23.20.226.209,ec2-23-20-226-209.compute-1.amazonaws.com
allianz.com,3.123.169.36,ec2-3-123-169-36.eu-central-1.compute.amazonaws.com
asuscomm.com,54.191.180.149,ec2-54-191-180-149.us-west-2.compute.amazonaws.com
zscaler.com,44.230.117.43,ec2-44-230-117-43.us-west-2.compute.amazonaws.com
usercontent.goog,142.251.46.225,sfo03s27-in-f1.1e100.net
mathway.com,52.36.231.12,ec2-52-36-231-12.us-west-2.compute.amazonaws.com
lsu.edu,130.39.6.220,lsustorm.net
google.to,142.251.46.163,nuq04s44-in-f3.1e100.net
enlightenment.org,140.211.167.131,e5.enlightenment.org
johnlewis.com,23.62.46.13,a23-62-46-13.deploy.static.akamaitechnologies.com
amazonsilk.com,13.35.121.115,server-13-35-121-115.sfo5.r.cloudfront.net
cadenaser.com,23.67.33.83,a23-67-33-83.deploy.static.akamaitechnologies.com
bidvol.com,95.217.1.134,static.134.1.217.95.clients.your-server.de
superawesome.tv,18.173.121.68,server-18-173-121-68.sfo53.r.cloudfront.net
appdynamics.com,173.37.145.103,www2-appd-realm.cisco.com
heroku.com,3.168.86.11,server-3-168-86-11.sfo5.r.cloudfront.net
dhl.de,2.18.220.144,a2-18-220-144.deploy.static.akamaitechnologies.com
codedish.co,3.168.86.48,server-3-168-86-48.sfo5.r.cloudfront.net
wunderkind.co,104.198.14.52,52.14.198.104.bc.googleusercontent.com
aap.org,184.154.38.11,fw1.chg.aap.org
carriersignal.info,52.38.114.247,ec2-52-38-114-247.us-west-2.compute.amazonaws.com
ucsc.edu,169.233.8.12,webops-prod-proxy-5.ntt.ucsc.edu
lsfilter.com,13.248.160.137,aa089eb6179d1ae2b.awsglobalaccelerator.com
spanishdict.com,34.231.151.68,ec2-34-231-151-68.compute-1.amazonaws.com
newegg.com,Error,Error
dotvndns.vn,112.213.89.38,ns8938.dotvndns.vn
zerohedge.com,35.196.136.19,19.136.196.35.bc.googleusercontent.com
dome9.com,99.84.238.175,server-99-84-238-175.sfo5.r.cloudfront.net
fastcgi.com,216.213.99.150,150-99.213.216.us.zerolayer.net
appfolio.com,3.168.86.125,server-3-168-86-125.sfo5.r.cloudfront.net
advertising.com,76.223.84.192,a7de0457831fd11f7.awsglobalaccelerator.com
bitmoji.com,18.155.192.21,server-18-155-192-21.sfo53.r.cloudfront.net
uconn.edu,137.99.146.50,comm0-prd.uconn.edu
sex.com,209.50.58.179,209-50-58-179.us-chi1.upcloud.host
so-gr3ate.com,178.63.248.54,psh7.1push.io
r7.com,3.33.133.19,a9c298874e6c06d46.awsglobalaccelerator.com
wnt-some-push.net,49.12.134.254,psh6-bak.1push.io
f5silverline.com,107.162.128.4,defensenet.com
aihelp.net,169.45.177.78,4e.b1.2da9.ip4.static.sl-reverse.com
jwplatform.com,54.88.95.158,ec2-54-88-95-158.compute-1.amazonaws.com
ifconfig.me,34.160.111.145,145.111.160.34.bc.googleusercontent.com
france.tv,23.216.149.139,a23-216-149-139.deploy.static.akamaitechnologies.com
apartments.com,23.37.17.136,a23-37-17-136.deploy.static.akamaitechnologies.com
unicode.org,64.182.27.164,www.unicode.org
7-zip.org,49.12.202.237,static.237.202.12.49.clients.your-server.de
edoms.biz,103.224.182.253,lb-182-253.above.com
gopro.com,108.139.10.101,server-108-139-10-101.sfo5.r.cloudfront.net
linewize.net,34.149.226.159,159.226.149.34.bc.googleusercontent.com
biorxiv.org,143.48.220.72,meetings.cshll.edu
vidyard.com,54.147.166.193,ec2-54-147-166-193.compute-1.amazonaws.com
swypeconnect.com,127.0.0.1,localhost
pravda.com.ua,107.178.251.122,122.251.178.107.bc.googleusercontent.com
hotmart.com,18.238.192.20,server-18-238-192-20.sfo53.r.cloudfront.net
aj2555.bid,49.12.122.118,static.118.122.12.49.clients.your-server.de
honda.com,52.204.240.107,ec2-52-204-240-107.compute-1.amazonaws.com
ladbrokes.com,195.72.134.91,redirex.itsfogo.com
emulab.net,155.98.32.70,boss.emulab.net
easports.com,23.56.118.224,a23-56-118-224.deploy.static.akamaitechnologies.com
mihanwebhost.com,89.42.210.189,server.mihanwebhost.com
myworkdayjobs.com,127.0.0.1,localhost
blogspot.fr,142.251.46.201,nuq04s45-in-f9.1e100.net
trkn.us,23.212.62.197,a23-212-62-197.deploy.static.akamaitechnologies.com
skynet.be,195.238.25.201,portaldyn-pool1-nc3.isp.belgacom.be
ngrok.io,52.12.198.198,ec2-52-12-198-198.us-west-2.compute.amazonaws.com
cleanbrowsing.org,45.32.75.24,cdn-edge-usa-west-la1.noc.org
corel.com,54.84.148.25,ec2-54-84-148-25.compute-1.amazonaws.com
k8s.io,34.107.204.206,206.204.107.34.bc.googleusercontent.com
alcmpn.com,104.154.80.119,119.80.154.104.bc.googleusercontent.com
birminghammail.co.uk,34.252.89.246,ec2-34-252-89-246.eu-west-1.compute.amazonaws.com
dailykos.com,108.138.246.35,server-108-138-246-35.sfo5.r.cloudfront.net
krone.at,13.35.121.108,server-13-35-121-108.sfo5.r.cloudfront.net
counterpane.com,205.178.189.131,wf.networksolutions.com
citigroup.com,104.94.222.171,a104-94-222-171.deploy.static.akamaitechnologies.com
webnovel.com,65.8.161.32,server-65-8-161-32.sfo53.r.cloudfront.net
bluestacks.com,108.139.10.119,server-108-139-10-119.sfo5.r.cloudfront.net
rand.org,75.2.127.75,a38717ae40a3524be.awsglobalaccelerator.com
amazonses.com,18.239.199.83,server-18-239-199-83.sfo53.r.cloudfront.net
pixlr.com,13.35.121.129,server-13-35-121-129.sfo5.r.cloudfront.net
servidoresdns.net,217.76.128.33,llii732.servidoresdns.net
klook.com,34.149.181.71,71.181.149.34.bc.googleusercontent.com
sleepycat.com,23.38.225.98,a23-38-225-98.deploy.static.akamaitechnologies.com
ijg.org,217.160.0.3,217-160-0-3.elastic-ssl.ui-r.com
fotocasa.es,18.239.199.4,server-18-239-199-4.sfo53.r.cloudfront.net
hostia.name,95.216.23.197,hostia.net
uadns.com,135.181.153.105,static.105.153.181.135.clients.your-server.de
repocket.com,52.223.52.2,a0b1d980e1f2226c6.awsglobalaccelerator.com
warwick.ac.uk,137.205.28.41,vdi.eng.warwick.ac.uk
ucr.edu,169.235.128.50,bgc.ucr.edu
sync.com,54.160.22.211,ec2-54-160-22-211.compute-1.amazonaws.com
zomato.com,52.221.126.236,ec2-52-221-126-236.ap-southeast-1.compute.amazonaws.com
cbp.gov,23.38.237.249,a23-38-237-249.deploy.static.akamaitechnologies.com
sendgrid.com,100.21.20.131,ec2-100-21-20-131.us-west-2.compute.amazonaws.com
autozone.com,23.37.17.59,a23-37-17-59.deploy.static.akamaitechnologies.com
aps.org,104.198.14.52,52.14.198.104.bc.googleusercontent.com
appiancloud.com,3.94.151.216,ec2-3-94-151-216.compute-1.amazonaws.com
packagist.org,142.44.164.249,ip-142-44-164.eu
jal.co.jp,18.178.219.162,ec2-18-178-219-162.ap-northeast-1.compute.amazonaws.com
emerald.com,13.227.74.81,server-13-227-74-81.sfo20.r.cloudfront.net
adelement.com,52.22.248.71,ec2-52-22-248-71.compute-1.amazonaws.com
justpremium.com,54.195.61.135,ec2-54-195-61-135.eu-west-1.compute.amazonaws.com
tagged.com,135.84.35.166,www.tagged.com
avon.com,23.23.13.233,ec2-23-23-13-233.compute-1.amazonaws.com
jiocinema.com,23.216.149.139,a23-216-149-139.deploy.static.akamaitechnologies.com
maxpreps.com,54.68.182.72,ec2-54-68-182-72.us-west-2.compute.amazonaws.com
aa.com.tr,82.222.84.251,host-82-222-84-251.reverse.superonline.net
dropcam.com,35.227.226.203,203.226.227.35.bc.googleusercontent.com
acehardware.com,34.206.32.203,ec2-34-206-32-203.compute-1.amazonaws.com
cgtn.com,54.222.252.100,ec2-54-222-252-100.cn-north-1.compute.amazonaws.com.cn
rebrand.ly,3.33.143.57,aba0842b8980f9efc.awsglobalaccelerator.com
siteground.us,34.149.235.244,244.235.149.34.bc.googleusercontent.com
paramount.tech,96.6.229.51,a96-6-229-51.deploy.static.akamaitechnologies.com
gla.ac.uk,130.209.16.90,www3.gla.ac.uk
salesforce-scrt.com,34.211.108.45,ec2-34-211-108-45.us-west-2.compute.amazonaws.com
dji.com,65.8.161.43,server-65-8-161-43.sfo53.r.cloudfront.net
morgenpost.de,18.196.221.37,ec2-18-196-221-37.eu-central-1.compute.amazonaws.com
pp.ua,178.62.234.149,service.nic.ua
ionos.de,217.160.86.51,ionos.de
discovermagazine.com,3.222.14.237,ec2-3-222-14-237.compute-1.amazonaws.com
sat.gob.mx,200.33.84.233,ip233.sat.gob.mx
respawn.com,13.248.198.20,a50ebdad7fc049300.awsglobalaccelerator.com
fotocdn.net,185.5.72.150,fsa-150.addr.fotocdn.net
hola.com,62.22.171.50,www.hola.com
dazn.com,13.35.121.70,server-13-35-121-70.sfo5.r.cloudfront.net
google.bi,142.251.46.195,nuq04s45-in-f3.1e100.net
bancointer.com.br,18.238.192.35,server-18-238-192-35.sfo53.r.cloudfront.net
yospace.com,99.83.190.102,aacb0a264e514dd48.awsglobalaccelerator.com
tv-asahi.co.jp,52.192.163.53,ec2-52-192-163-53.ap-northeast-1.compute.amazonaws.com
se.com,34.227.236.7,ec2-34-227-236-7.compute-1.amazonaws.com
wassenaar.org,193.70.40.129,vps-fa94f8c2.vps.ovh.net
ameli.fr,89.31.147.88,cnamvip01.awh.nexen.net
sbs.com.au,15.197.243.27,ae57ca252988054b4.awsglobalaccelerator.com
tinkercad.com,35.173.167.170,ec2-35-173-167-170.compute-1.amazonaws.com
sorbs.net,54.236.116.214,mc.sorbs.net
gumtree.com,34.111.18.115,115.18.111.34.bc.googleusercontent.com
freelancer.com,52.70.3.139,ec2-52-70-3-139.compute-1.amazonaws.com
elcomercio.pe,23.62.46.120,a23-62-46-120.deploy.static.akamaitechnologies.com
facebook-hardware.com,157.240.22.19,edge-star-shv-01-sjc3.facebook.com
ghost.org,13.57.148.141,ec2-13-57-148-141.us-west-1.compute.amazonaws.com
8x8.com,54.69.33.46,ec2-54-69-33-46.us-west-2.compute.amazonaws.com
latamairlines.com,34.117.126.145,145.126.117.34.bc.googleusercontent.com
superpal.com,34.54.249.240,240.249.54.34.bc.googleusercontent.com
google.rw,142.251.46.163,nuq04s44-in-f3.1e100.net
coches.net,13.35.121.51,server-13-35-121-51.sfo5.r.cloudfront.net
hwg.org,192.185.91.231,192-185-91-231.unifiedlayer.com
google.mv,142.251.32.35,sfo03s26-in-f3.1e100.net
amtrak.com,23.214.100.193,a23-214-100-193.deploy.static.akamaitechnologies.com
lgdacom.net,34.149.84.92,92.84.149.34.bc.googleusercontent.com
xda-developers.com,52.5.96.96,ec2-52-5-96-96.compute-1.amazonaws.com
zyxel.com,54.166.122.157,ec2-54-166-122-157.compute-1.amazonaws.com
autoevolution.com,64.77.16.71,p5264502.a.softpedia.com
emarsys.net,99.80.190.8,ec2-99-80-190-8.eu-west-1.compute.amazonaws.com
baomoi.com,222.255.216.35,static.vnpt.vn
ora.com,35.247.101.175,175.101.247.35.bc.googleusercontent.com
salesloft.com,18.244.214.86,server-18-244-214-86.sfo53.r.cloudfront.net
easydns.com,64.68.203.7,www.easydns.com
google.bj,172.217.12.99,atl26s14-in-f3.1e100.net
autoscout24.de,18.155.202.53,server-18-155-202-53.sfo53.r.cloudfront.net
youradchoices.com,35.212.33.193,193.33.212.35.bc.googleusercontent.com
webcontentassessor.com,18.239.199.90,server-18-239-199-90.sfo53.r.cloudfront.net
pdflib.com,217.160.0.96,217-160-0-96.elastic-ssl.ui-r.com
poetryfoundation.org,3.133.235.96,ec2-3-133-235-96.us-east-2.compute.amazonaws.com
larazon.es,52.49.212.126,ec2-52-49-212-126.eu-west-1.compute.amazonaws.com
sporcle.com,18.238.192.121,server-18-238-192-121.sfo53.r.cloudfront.net
cloudflarestatus.com,35.201.124.30,30.124.201.35.bc.googleusercontent.com
uio.no,129.240.118.130,lb-w3d-prod-vip-vortex-www.uio.no
dyn.com,23.62.46.138,a23-62-46-138.deploy.static.akamaitechnologies.com
wyndhamhotels.com,167.124.104.41,microtel.com
ankr.com,18.155.192.3,server-18-155-192-3.sfo53.r.cloudfront.net
oclc.org,132.174.0.132,www.oclc.org
mypurecloud.com,3.225.216.21,ec2-3-225-216-21.compute-1.amazonaws.com
telia.com,81.236.63.162,www.telia.se
xlgmedia.com,34.216.198.39,ec2-34-216-198-39.us-west-2.compute.amazonaws.com
cloudtrax.com,52.32.217.145,ec2-52-32-217-145.us-west-2.compute.amazonaws.com
helsinki.fi,128.214.222.50,zapp-22.it.helsinki.fi
rb.gy,3.226.135.58,ec2-3-226-135-58.compute-1.amazonaws.com
webnode.com,3.73.23.93,ec2-3-73-23-93.eu-central-1.compute.amazonaws.com
kasserver.com,85.13.159.123,lbkas.kasserver.com
leagueofgraphs.com,37.187.230.72,ip72.ip-37-187-230.eu
scotsman.com,34.105.168.53,53.168.105.34.bc.googleusercontent.com
actionverb.com,18.234.140.158,ec2-18-234-140-158.compute-1.amazonaws.com
google.com.fj,142.251.46.163,nuq04s44-in-f3.1e100.net
dn.se,34.117.105.189,189.105.117.34.bc.googleusercontent.com
cleveland.com,99.83.138.34,a135022da78f12244.awsglobalaccelerator.com
google.co.vi,142.250.189.228,nuq04s39-in-f4.1e100.net
matomo.cloud,185.31.40.177,matomo.alwaysdata.net
forrester.com,Error,Error
isipp.com,216.128.149.225,216.128.149.225.vultrusercontent.com
rfa.org,23.45.52.94,a23-45-52-94.deploy.static.akamaitechnologies.com
zappos.com,44.228.192.155,ec2-44-228-192-155.us-west-2.compute.amazonaws.com
ionos.com,74.208.4.77,ionos.com
pagesjaunes.fr,35.190.37.247,247.37.190.35.bc.googleusercontent.com
nato.int,23.216.149.155,a23-216-149-155.deploy.static.akamaitechnologies.com
crowd-umlaut.com,52.210.240.156,ec2-52-210-240-156.eu-west-1.compute.amazonaws.com
sling.com,65.8.161.42,server-65-8-161-42.sfo53.r.cloudfront.net
theweathernetwork.com,198.168.5.28,pelmorex.ca
natura.com.br,54.233.158.95,ec2-54-233-158-95.sa-east-1.compute.amazonaws.com
maryland.gov,13.248.172.205,ab698f1936528dee4.awsglobalaccelerator.com
alarm.com,216.36.42.11,alarm.com.ip.range
xataka.com,108.138.246.26,server-108-138-246-26.sfo5.r.cloudfront.net
inews.co.uk,23.216.149.214,a23-216-149-214.deploy.static.akamaitechnologies.com
google.ne,142.251.46.227,sfo03s27-in-f3.1e100.net
prodigygame.com,15.197.211.241,a729bc37a4b1ffd68.awsglobalaccelerator.com
axonix.com,13.227.74.52,server-13-227-74-52.sfo20.r.cloudfront.net
powerschool.com,192.230.74.116,192.230.74.116.ip.incapdns.net
concursolutions.com,23.221.77.57,a23-221-77-57.deploy.static.akamaitechnologies.com
g123.jp,3.168.86.76,server-3-168-86-76.sfo5.r.cloudfront.net
biglots.com,104.108.64.177,a104-108-64-177.deploy.static.akamaitechnologies.com
grab.com,18.155.192.93,server-18-155-192-93.sfo53.r.cloudfront.net
convertio.co,108.138.246.26,server-108-138-246-26.sfo5.r.cloudfront.net
airdroid.com,75.2.2.223,a385e0592628cae80.awsglobalaccelerator.com
latercera.com,13.248.160.212,a104805bf45cbcf6f.awsglobalaccelerator.com
braintreegateway.com,13.248.139.42,ae1d37305401c759d.awsglobalaccelerator.com
gammaplatform.com,34.124.238.19,19.238.124.34.bc.googleusercontent.com
gsa.gov,23.22.13.113,ec2-23-22-13-113.compute-1.amazonaws.com
academy.com,174.46.23.26,174-46-23-26.static.ctl.one
now.gg,13.35.121.77,server-13-35-121-77.sfo5.r.cloudfront.net
fanatics.com,104.99.48.135,a104-99-48-135.deploy.static.akamaitechnologies.com
x-cdn-static.com,54.225.121.9,ec2-54-225-121-9.compute-1.amazonaws.com
chinatimes.com,35.244.236.6,6.236.244.35.bc.googleusercontent.com
wsj.net,65.8.161.20,server-65-8-161-20.sfo53.r.cloudfront.net
plrm.zone,50.63.202.41,41.202.63.50.host.secureserver.net
eventim.de,23.59.198.145,a23-59-198-145.deploy.static.akamaitechnologies.com
turbify.com,52.7.42.254,ec2-52-7-42-254.compute-1.amazonaws.com
kaggle.com,35.244.233.98,98.233.244.35.bc.googleusercontent.com
fashionnova.com,23.227.38.32,myshopify.com
idealo.de,18.158.30.161,ec2-18-158-30-161.eu-central-1.compute.amazonaws.com
nme.com,18.238.192.129,server-18-238-192-129.sfo53.r.cloudfront.net
palmpay.app,217.70.184.38,webredir.vip.gandi.net
