website,cdn_first,cdn_min_median,response_time_first,response_time_min_median,throughput_first,throughput_min_median,latency_diff
123rf.com,13.226.94.83,13.226.94.90,0.3155708312988281,0.2938041687011719,3.1688606829857964,3.403627676287669,0.02176666259765625
20minutes.fr,18.164.124.113,18.164.124.10,0.08982515335083008,0.0862736701965332,11.132739134820069,11.591021892565593,0.003551483154296875
20minutos.es,108.138.128.99,18.173.219.116,0.25680971145629883,0.03166675567626953,3.893933739223758,31.57885860563168,0.2251429557800293
2dehands.be,13.33.252.25,13.33.252.74,0.2874424457550049,0.2890594005584717,3.478957317432261,3.459496553538716,-0.0016169548034667969
3ds.com,3.168.102.80,3.168.102.59,0.14991474151611328,0.07965493202209473,6.670458087622538,12.554150441338892,0.07025980949401855
3lift.com,13.226.34.103,13.226.34.78,0.01909804344177246,0.021795034408569336,52.361384717176634,45.88201061095006,-0.002696990966796875
4wps.net,108.139.47.27,108.139.47.2,,,,,
500px.com,13.226.34.29,13.226.34.92,0.021558046340942383,0.021805763244628906,46.386392541555615,45.85943581893724,-0.00024771690368652344
8ballpool.com,108.139.29.89,108.139.29.61,0.04263496398925781,0.03701424598693848,23.45492775019013,27.016624905796494,0.005620718002319336
99acres.com,104.117.182.179,104.117.182.194,0.03847169876098633,0.037908077239990234,25.993133451494156,26.379602259147912,0.0005636215209960938
a-mo.net,18.173.132.23,18.173.132.119,0.03118586540222168,0.028289318084716797,32.06580888817535,35.34903163820857,0.002896547317504883
aajtak.in,104.117.182.17,23.57.90.73,0.042290687561035156,0.04029417037963867,23.645867628819484,24.817485769735985,0.0019965171813964844
abc.com,18.164.96.24,18.164.96.78,0.05037117004394531,0.042392730712890625,19.85262599871256,23.58894987852065,0.007978439331054688
aboutads.info,18.173.132.91,18.173.132.70,0.022157907485961914,0.022098302841186523,45.13061536309543,45.252343910149214,5.9604644775390625e-05
aboutamazon.com,52.85.61.41,52.85.61.51,0.019223928451538086,0.02087998390197754,52.01850404931106,47.89275723077977,-0.0016560554504394531
abplive.com,23.40.179.200,23.223.209.52,0.07826924324035645,0.027936220169067383,12.776410740667409,35.79582326986593,0.05033302307128906
activision.com,96.16.25.39,23.51.57.218,0.08363509178161621,0.0600433349609375,11.956703564230553,16.654637865311308,0.02359175682067871
ada.support,13.225.63.76,13.225.63.100,0.02921891212463379,0.021617412567138672,34.22440903119467,46.25900518363296,0.007601499557495117
adingo.jp,3.168.122.99,3.168.122.27,0.023885726928710938,0.024663925170898438,41.86600654795177,40.54504678679143,-0.0007781982421875
adlightning.com,13.35.93.45,13.35.93.101,0.02597188949584961,0.028011083602905273,38.50316705528118,35.700154059598084,-0.002039194107055664
admanmedia.com,23.205.13.228,23.204.8.169,0.023103713989257812,0.018277645111083984,43.28308428960621,54.71164331741932,0.004826068878173828
