website,cdn_first,min,max,mean,median_first,cdn_min_median,median_min_median,diff,CDNChoiceGood
force.com,23.1.99.130,1.62,20.3,3.714000000000001,1.88,23.1.99.130,1.77,0.10999999999999988,True
formstack.com,13.225.63.73,0.869,1.04,0.9457,0.9415,13.225.63.78,0.938,0.0035000000000000586,False
fortune.com,18.173.132.41,0.855,2.26,1.0678,0.915,18.173.132.41,0.915,0.0,True
fotmob.com,18.238.49.117,0.888,1.04,0.9361999999999998,0.926,18.238.49.108,0.8574999999999999,0.06850000000000012,False
fotocasa.es,18.238.80.117,0.912,1.42,1.0008,0.9445,18.238.80.117,0.929,0.015499999999999958,True
fotocdn.net,185.5.72.150,102.0,103.0,102.1,102.0,185.5.72.150,102.0,0.0,True
fotor.com,52.85.61.78,0.857,1.95,0.9884,0.8805000000000001,52.85.61.78,0.8805000000000001,0.0,True
fox.com,23.51.56.218,0.97,1.5,1.1062999999999998,1.065,23.51.56.218,1.04,0.02499999999999991,True
foxbusiness.com,23.201.191.195,1.12,1.82,1.311,1.265,23.201.191.195,1.26,0.004999999999999893,True
foxnews.com,23.56.163.142,1.13,1.77,1.279,1.23,23.56.163.142,1.23,0.0,True
foxsports.com,23.59.144.235,0.927,1.18,1.0368,1.025,23.59.144.235,0.755,0.2699999999999999,True
fpjs.io,3.168.122.114,0.822,1.84,0.971,0.8745,3.168.122.114,0.8745,0.0,True
france.tv,23.200.88.73,0.893,1.11,0.9995,0.994,23.200.88.73,0.994,0.0,True
france24.com,23.204.21.125,0.902,2.26,1.1217,1.0035,23.204.21.125,1.0035,0.0,True
freee.co.jp,13.35.93.72,1.02,1.15,1.064,1.06,13.35.93.94,1.0550000000000002,0.004999999999999893,False
freshchat.com,18.238.55.92,0.849,1.69,0.9765,0.9095,18.238.55.61,0.8905000000000001,0.018999999999999906,False
freshdesk.com,18.164.124.6,1.21,1.36,1.265,1.26,18.164.124.119,1.23,0.030000000000000027,False
freshservice.com,13.226.34.96,1.01,1.2,1.065,1.0550000000000002,13.226.34.65,0.9525,0.10250000000000015,False
freshworks.com,13.33.252.68,1.03,2.05,1.17,1.045,13.33.252.68,1.045,0.0,True
frontapp.com,3.168.102.18,0.863,1.85,1.0097,0.9,18.173.219.37,0.888,0.01200000000000001,False
ftc.gov,23.201.188.216,0.95,1.15,1.0450000000000002,1.0550000000000002,23.201.188.216,1.0550000000000002,0.0,True
full-count.jp,18.238.49.63,0.866,1.01,0.9447,0.935,18.238.49.31,0.902,0.03300000000000003,False
fws.gov,23.200.88.78,0.939,1.15,1.0103,0.99,23.200.88.78,0.9855,0.0044999999999999485,True
g123.jp,13.33.252.87,1.2,2.42,1.366,1.235,13.33.252.87,1.07,0.16500000000000004,True
gaana.com,23.204.7.7,0.965,1.51,1.0801000000000005,1.03,23.204.7.7,1.03,0.0,True
gadgets360.com,23.201.163.20,0.959,1.07,1.0169,1.02,23.201.163.20,1.02,0.0,True
gallup.com,18.164.124.108,0.985,1.94,1.1475000000000002,1.065,18.164.124.108,1.065,0.0,True
gamestop.com,3.168.73.20,1.02,1.99,1.138,1.045,3.168.73.20,1.045,0.0,True
gamewith.jp,18.164.116.22,1.07,2.1,1.251,1.135,3.168.73.75,1.085,0.050000000000000044,False
gap.com,96.17.65.180,1.22,1.87,1.338,1.27,96.17.65.180,1.27,0.0,True
gelderlander.nl,23.219.82.57,1.0,1.49,1.081,1.03,23.219.82.57,1.03,0.0,True
geogebra.org,13.226.94.29,0.908,1.07,0.9679,0.964,13.226.94.117,0.874,0.08999999999999997,False
getpocket.com,13.225.63.100,0.935,1.37,1.0007,0.953,13.225.63.100,0.9305,0.022499999999999964,True
gettyimages.com,13.35.93.73,1.04,41.1,5.081999999999999,1.08,13.35.93.73,1.08,0.0,True
ghostery.net,13.226.94.100,0.894,1.89,1.0148,0.915,13.226.94.100,0.85,0.06500000000000006,True
github.io,185.199.108.153,0.619,1.54,0.8237,0.7595000000000001,185.199.111.153,0.7184999999999999,0.04100000000000015,False
gobankingrates.com,18.164.96.10,1.2,1.27,1.228,1.23,18.164.96.41,1.08,0.1499999999999999,False
gofundme.com,18.173.219.26,0.866,1.19,0.9287,0.902,18.173.219.28,0.8845000000000001,0.01749999999999996,False
gopro.com,18.164.116.101,1.2,1.28,1.241,1.24,18.164.116.98,1.08,0.15999999999999992,False
gotostage.com,13.249.91.54,0.833,1.75,0.9647,0.867,13.249.91.54,0.867,0.0,True
grab.com,18.238.80.122,0.829,0.921,0.8606,0.855,18.238.80.122,0.855,0.0,True
grail.bz,3.168.73.35,1.17,2.26,1.377,1.285,3.168.73.35,1.06,0.22499999999999987,True
grainger.com,23.204.6.187,1.13,1.38,1.227,1.24,23.204.6.187,0.937,0.30299999999999994,True
grammarly.com,13.226.34.35,0.914,1.91,1.0401,0.9385,13.226.34.35,0.9385,0.0,True
granbluefantasy.jp,108.157.142.38,41.2,42.3,41.33,41.2,108.157.142.56,33.6,7.600000000000001,False
groupme.com,108.138.128.129,1.04,2.06,1.1720000000000002,1.085,108.138.128.129,1.085,0.0,True
groupon.com,23.204.17.222,0.934,1.36,1.0550000000000002,1.03,23.204.17.222,1.03,0.0,True
growthbook.io,13.35.93.80,1.19,1.73,1.287,1.245,108.139.47.38,1.21,0.03500000000000014,False
gucci.com,23.57.90.140,1.04,1.6,1.134,1.05,23.44.201.19,0.855,0.19500000000000006,False
guinnessworldrecords.com,18.238.80.76,0.799,0.913,0.8644999999999999,0.8585,18.238.80.76,0.8585,0.0,True
gumgum.com,13.225.63.30,0.904,1.43,0.9771,0.925,13.225.63.30,0.925,0.0,True
halodoc.com,3.168.73.22,1.17,1.74,1.271,1.22,3.168.73.122,1.045,0.17500000000000004,False
haremaltin.com,18.238.49.22,0.872,0.999,0.9302,0.925,18.238.49.22,0.925,0.0,True
hbr.org,18.238.55.19,0.923,1.9,1.0718,0.9805,18.238.55.117,0.891,0.08950000000000002,False
headspace.com,13.226.94.111,0.91,1.93,1.085,0.987,13.226.94.72,0.9315,0.055499999999999994,False
healthcare.gov,23.201.188.107,1.16,1.54,1.2599999999999998,1.235,23.201.188.107,1.235,0.0,True
healthgrades.com,18.164.116.41,1.2,1.69,1.3059999999999998,1.255,18.164.116.45,1.105,0.1499999999999999,False
healthline.com,13.225.63.41,0.927,2.02,1.0528,0.942,13.225.63.45,0.932,0.009999999999999898,False
helpme.net,108.139.29.23,1.03,2.24,1.192,1.07,108.139.29.23,1.06,0.010000000000000009,True
helpscout.net,3.168.73.53,1.01,1.78,1.141,1.06,3.168.73.53,1.06,0.0,True
heraldo.es,18.238.55.47,0.921,2.01,1.0613,0.949,18.238.55.82,0.9105,0.03849999999999998,False
heroku.com,18.173.132.113,0.886,1.0,0.9447,0.936,18.173.132.113,0.936,0.0,True
hgtv.com,108.139.29.104,1.06,2.14,1.2060000000000002,1.105,108.139.29.19,1.0950000000000002,0.009999999999999787,False
hindustantimes.com,23.56.163.25,1.12,1.28,1.202,1.22,23.56.163.25,1.22,0.0,True
hitta.se,18.164.116.61,1.0,1.43,1.086,1.0550000000000002,18.238.49.106,0.8745,0.1805000000000001,False
hk01.com,108.138.106.125,1.04,1.54,1.1189999999999998,1.07,108.138.106.125,1.07,0.0,True
hln.be,23.200.88.50,1.23,2.14,1.368,1.29,23.200.88.50,1.29,0.0,True
hm.com,23.56.162.68,1.15,1.79,1.304,1.265,23.56.162.68,1.19,0.07499999999999996,True
hochi.news,13.249.91.115,0.828,1.74,0.9771,0.8585,13.249.91.115,0.8585,0.0,True
homegate.ch,13.35.93.76,1.03,1.47,1.124,1.0750000000000002,13.35.93.18,1.065,0.010000000000000231,False
homes.com,23.48.224.109,1.12,1.89,1.2579999999999998,1.1749999999999998,23.48.224.109,1.1749999999999998,0.0,True
hootsuite.com,3.168.102.52,0.836,1.93,0.9787,0.862,3.168.102.52,0.862,0.0,True
hotels.com,23.46.226.202,0.893,1.1,1.0043000000000002,1.0085,23.46.226.202,0.802,0.2064999999999999,True
hotjar.com,13.226.34.68,1.03,2.61,1.221,1.0550000000000002,13.226.34.68,1.0550000000000002,0.0,True
hotmart.com,13.35.93.118,1.17,1.29,1.221,1.22,52.85.61.89,0.894,0.32599999999999996,False
hotstar.com,13.35.93.78,1.22,1.32,1.269,1.26,13.35.93.15,1.0750000000000002,0.18499999999999983,False
hotwire.com,23.201.183.150,1.16,1.33,1.241,1.25,23.201.183.150,1.22,0.030000000000000027,True
housing.com,108.139.47.109,1.04,2.04,1.169,1.065,108.139.47.11,1.05,0.014999999999999902,False
howstuffworks.com,3.168.102.27,0.843,1.92,0.9771999999999998,0.8714999999999999,3.168.102.27,0.8714999999999999,0.0,True
hoyolab.com,13.226.34.6,1.03,2.12,1.193,1.0950000000000002,13.226.34.98,0.95,0.14500000000000024,False
hs.fi,13.35.93.92,1.03,1.82,1.147,1.08,13.33.252.12,1.06,0.020000000000000018,False
httpwg.org,185.199.108.153,0.644,1.93,0.8351,0.7075,185.199.111.153,0.647,0.0605,False
huggingface.co,3.168.73.106,1.01,1.76,1.13,1.05,3.168.73.106,1.05,0.0,True
hulu.com,184.28.190.74,2.08,3.46,2.285,2.155,184.28.190.82,1.25,0.9049999999999998,False
hyatt.com,23.44.201.28,0.954,1.13,1.0291,1.04,23.44.201.28,1.04,0.0,True
hyprmx.com,13.226.34.37,1.09,1.88,1.22,1.135,13.226.34.55,0.97,0.16500000000000004,False
ibm.com,23.204.19.19,0.76,1.65,0.8995,0.8005,23.204.19.19,0.754,0.046499999999999986,True
idc.com,3.168.122.120,0.905,2.09,1.053,0.9215,3.168.122.77,0.897,0.024499999999999966,False
idntimes.com,13.225.63.103,0.926,2.1,1.1800000000000002,0.995,13.225.63.91,0.924,0.07099999999999995,False
iflscience.com,108.138.106.118,1.01,1.16,1.077,1.07,108.138.106.118,1.07,0.0,True
ifood.com.br,18.238.55.85,0.851,0.906,0.8714000000000001,0.868,18.238.55.85,0.868,0.0,True
ifttt.com,108.138.128.38,1.01,2.22,1.2120000000000002,1.115,108.138.128.19,1.07,0.04499999999999993,False
ihg.com,23.44.201.24,1.14,1.89,1.2919999999999998,1.24,23.44.201.26,0.996,0.244,False
ikea.com,23.204.11.33,1.12,1.3,1.1809999999999998,1.1749999999999998,23.204.11.33,1.1749999999999998,0.0,True
iltalehti.fi,18.238.80.80,0.904,1.27,1.0488000000000002,1.01,18.238.80.80,0.8775,0.13250000000000006,True
imf.org,23.219.82.25,2.08,2.66,2.151,2.09,23.219.82.48,1.5750000000000002,0.5149999999999997,False
immersivelabs.online,3.168.102.82,0.881,1.79,1.0039000000000002,0.91,13.249.91.120,0.8585,0.05149999999999999,False
immobilienscout24.de,18.238.49.127,0.839,1.65,0.98,0.9025,18.238.49.110,0.869,0.033499999999999974,False
impression.link,108.139.29.67,1.02,1.68,1.133,1.0750000000000002,108.139.29.67,1.0750000000000002,0.0,True
imtwjwoasak.com,13.249.91.85,0.891,1.57,1.0126,0.943,13.249.91.124,0.927,0.015999999999999903,False
index.hu,213.181.199.17,98.2,100.0,98.61,98.3,213.181.199.14,98.1,0.20000000000000284,False
india.com,23.200.88.78,1.21,1.34,1.261,1.25,23.200.88.78,1.25,0.0,True
indianexpress.com,23.56.163.106,0.928,1.07,0.9838,0.9845,23.56.163.106,0.9845,0.0,True
indiatimes.com,23.204.17.117,0.928,2.02,1.123,1.03,23.204.17.117,0.9725,0.057499999999999996,True
indiatoday.in,104.117.182.186,1.65,2.59,1.821,1.74,23.210.92.123,0.995,0.745,False
inews.co.uk,23.209.72.232,1.17,2.17,1.318,1.21,23.209.72.232,1.21,0.0,True
infobae.com,184.27.177.14,17.6,18.7,17.769999999999996,17.7,23.205.104.39,5.99,11.709999999999999,False
infojobs.net,18.173.219.26,0.827,0.968,0.906,0.9035,18.173.219.26,0.9035,0.0,True
infura.io,13.226.34.112,0.914,1.06,0.9665,0.9495,13.226.34.112,0.9495,0.0,True
instacart.com,108.138.106.74,1.04,1.98,1.203,1.11,108.138.106.74,1.11,0.0,True
instagram.com,57.144.180.34,0.896,1.96,1.0788,0.9915,157.240.241.174,0.959,0.032500000000000084,False
intercom.com,3.171.139.15,0.83,1.89,0.9892,0.886,3.171.139.15,0.886,0.0,True
intercom.io,3.171.139.6,0.831,1.59,0.9655,0.8895,3.171.139.108,0.88,0.009499999999999953,False
intercomcdn.com,52.85.61.79,0.854,1.78,0.9947,0.923,52.85.61.79,0.923,0.0,True
intuit.com,23.204.3.140,0.937,1.11,1.0083,1.004,23.204.3.140,0.9795,0.024499999999999966,True
inverse.com,108.138.106.35,1.2,2.78,1.537,1.275,108.138.106.63,1.06,0.21499999999999986,False
iowa.gov,23.200.88.74,0.753,2.15,0.9449,0.8035000000000001,23.200.88.74,0.8035000000000001,0.0,True
is.fi,18.238.49.71,0.854,1.12,0.9223,0.8885000000000001,18.238.49.71,0.863,0.025500000000000078,True
israelhayom.co.il,23.218.218.27,6.17,6.81,6.279999999999999,6.23,23.218.216.42,5.91,0.3200000000000003,False
istockphoto.com,18.173.219.89,0.838,1.94,0.9825,0.864,18.173.219.89,0.864,0.0,True
itatiaia.com.br,13.35.93.20,1.02,1.99,1.164,1.08,13.35.93.20,1.08,0.0,True
itau.com.br,104.126.116.18,1.29,2.46,1.495,1.39,184.28.190.65,1.35,0.039999999999999813,False
iterable.com,18.238.55.52,0.914,0.98,0.9295000000000002,0.922,18.238.55.43,0.869,0.05300000000000005,False
jansatta.com,23.47.170.189,0.921,1.02,0.9717,0.97,23.47.170.189,0.97,0.0,True
java.com,23.44.201.8,1.09,2.26,1.333,1.235,23.44.201.8,1.235,0.0,True
jcpenney.com,23.201.190.119,1.12,1.3,1.241,1.255,23.201.190.119,1.255,0.0,True
jetbrains.com,108.138.128.21,1.21,2.55,1.378,1.25,108.138.128.103,1.07,0.17999999999999994,False
jiocinema.com,23.48.224.110,1.12,5.02,1.6209999999999998,1.235,23.48.224.110,1.235,0.0,True
joann.com,184.28.190.50,1.3,2.27,1.4260000000000002,1.335,184.28.190.50,1.335,0.0,True
johnlewis.com,23.44.203.75,0.937,1.05,1.0023000000000002,1.005,23.44.203.89,0.999,0.005999999999999894,False
jorudan.co.jp,18.173.219.107,0.797,1.27,0.9122,0.8665,18.173.219.107,0.8665,0.0,True
journaldemontreal.com,13.226.34.34,0.931,1.31,1.0297,0.9675,13.226.34.34,0.9675,0.0,True
jra.jp,23.200.88.49,0.975,1.68,1.101,1.025,23.200.88.49,1.025,0.0,True
justdial.com,23.201.179.247,1.2,1.35,1.252,1.24,23.201.179.247,1.025,0.21500000000000008,True
justgiving.com,13.226.94.89,0.835,1.13,0.9107,0.8945000000000001,13.226.94.89,0.8945000000000001,0.0,True
jw.org,23.204.2.18,1.24,2.17,1.383,1.3050000000000002,23.204.2.18,1.3050000000000002,0.0,True
jwpltx.com,108.139.29.50,1.04,2.05,1.1840000000000002,1.085,108.139.29.50,1.085,0.0,True
jwpsrv.com,3.168.114.132,0.881,2.08,1.0931,0.934,3.168.114.132,0.9215,0.012500000000000067,True
kabum.com.br,108.138.106.85,1.22,2.34,1.3729999999999998,1.26,108.138.106.111,1.09,0.16999999999999993,False
kahoot.com,13.226.94.23,0.835,1.93,0.9772,0.88,13.226.94.23,0.88,0.0,True
kahoot.it,13.226.34.33,0.911,2.17,1.0568,0.9325,13.226.34.33,0.9325,0.0,True
kakuyomu.jp,18.173.132.117,0.885,1.42,1.0319,0.952,18.173.132.117,0.889,0.06299999999999994,True
kamigame.jp,18.238.55.34,0.822,1.29,0.8993000000000002,0.853,18.238.55.34,0.853,0.0,True
karte.io,13.225.63.74,0.993,1.53,1.1223,1.06,13.225.63.74,1.06,0.0,True
kb4compliance.com,18.238.80.30,0.825,1.82,0.9767,0.872,18.238.80.18,0.8534999999999999,0.018500000000000072,False
kbb.com,23.201.161.136,0.711,1.44,0.8257,0.7675000000000001,23.201.161.136,0.7675000000000001,0.0,True
keirin.jp,108.138.106.124,1.19,2.16,1.334,1.235,108.138.106.109,1.12,0.11499999999999999,False
khanacademy.org,18.164.96.17,1.05,1.13,1.081,1.0750000000000002,18.164.96.17,1.06,0.015000000000000124,True
klaviyo.com,18.164.116.16,1.19,1.4,1.2919999999999998,1.285,18.164.116.16,1.26,0.02499999999999991,True
knowbe4.com,13.226.34.108,1.05,2.03,1.1720000000000002,1.07,13.226.34.119,0.9815,0.08850000000000002,False
kohls.com,23.44.201.9,0.767,1.86,0.8967,0.79,23.44.201.9,0.79,0.0,True
kompas.com,13.226.94.31,0.827,1.84,0.9504,0.8474999999999999,13.226.94.31,0.8474999999999999,0.0,True
kpmg.com,23.48.224.102,0.915,1.67,1.0796,1.04,23.48.224.102,1.04,0.0,True
krone.at,13.226.94.83,0.874,1.7,0.9818,0.904,13.226.94.83,0.904,0.0,True
kucoin.com,13.33.252.102,1.18,2.1,1.3050000000000002,1.215,13.33.252.90,1.045,0.17000000000000015,False
l-tike.com,23.204.7.63,0.751,1.49,0.8645999999999999,0.7785,23.204.7.63,0.7785,0.0,True
lacentrale.fr,52.85.61.23,0.83,1.97,1.0097999999999998,0.9185,52.85.61.52,0.867,0.05149999999999999,False
larepublica.pe,13.226.34.111,0.992,1.11,1.0642,1.065,13.226.34.126,1.06,0.004999999999999893,False
lastampa.it,3.168.122.2,0.832,1.62,0.9454,0.865,3.168.122.2,0.865,0.0,True
lastpass.com,23.204.8.16,1.19,1.28,1.23,1.23,23.204.8.16,1.23,0.0,True
lavoixdunord.fr,23.44.203.71,0.92,1.09,0.984,0.9685,23.44.203.71,0.9685,0.0,True
leadsquared.com,3.168.73.6,1.18,2.05,1.33,1.26,3.168.73.119,1.045,0.21500000000000008,False
leboncoin.fr,18.173.219.36,0.925,1.13,0.9743,0.954,18.173.219.36,0.954,0.0,True
lefigaro.fr,23.200.88.75,1.04,1.5,1.1460000000000004,1.07,23.200.88.75,1.07,0.0,True
lego.com,184.51.148.208,1.24,2.35,1.379,1.265,23.44.203.87,0.757,0.5079999999999999,False
lenovo.com,23.201.175.47,0.935,1.04,0.9928,1.005,23.201.175.47,1.005,0.0,True
lenovo.com.cn,23.201.175.47,1.01,1.11,1.052,1.045,23.201.175.47,1.045,0.0,True
lettuceclub.net,3.168.73.13,1.18,1.75,1.2869999999999997,1.24,3.168.73.79,1.08,0.15999999999999992,False
liberation.fr,99.86.91.5,71.6,72.8,71.81,71.7,99.86.91.5,71.7,0.0,True
lidl.com,23.204.9.21,1.19,2.02,1.353,1.28,23.204.9.21,1.28,0.0,True
lidl.fr,23.204.9.21,1.14,1.31,1.238,1.24,23.204.9.21,1.24,0.0,True
lijit.com,13.226.34.36,0.99,1.89,1.134,1.05,13.226.34.36,1.05,0.0,True
linode.com,23.48.224.104,0.764,0.964,0.8342999999999998,0.8205,23.48.224.104,0.8205,0.0,True
livehindustan.com,23.48.224.101,1.14,1.3,1.233,1.23,23.48.224.69,1.04,0.18999999999999995,False
livemint.com,23.56.163.25,1.01,1.88,1.121,1.035,23.56.163.25,1.01,0.02499999999999991,True
lngtd.com,3.171.139.24,0.901,1.67,1.0113,0.9405,3.171.139.5,0.897,0.04349999999999998,False
login.gov,18.173.219.48,0.838,1.28,0.9229,0.866,18.173.219.48,0.866,0.0,True
loksatta.com,23.47.170.189,0.863,1.04,0.962,0.9675,23.47.170.189,0.9675,0.0,True
lonelyplanet.com,3.168.102.93,0.829,1.45,0.9133,0.852,3.168.102.93,0.852,0.0,True
lookout.com,18.164.96.57,1.04,1.63,1.155,1.08,18.164.96.57,1.0750000000000002,0.004999999999999893,True
loom.com,3.171.139.66,0.838,2.02,0.9897,0.871,3.171.139.63,0.851,0.020000000000000018,False
louisvuitton.com,104.126.112.231,1.17,1.74,1.265,1.215,104.126.112.231,1.215,0.0,True
lowes.com,23.48.224.112,0.919,1.15,1.0133,1.01,23.48.224.112,1.01,0.0,True
lpga.or.jp,18.164.96.43,1.21,2.12,1.331,1.25,18.164.96.43,1.25,0.0,True
lucid.app,23.48.224.102,0.708,1.04,0.7768999999999999,0.74,23.48.224.102,0.74,0.0,True
lululemon.com,23.48.224.106,0.901,1.09,0.9945,0.9885,23.48.224.106,0.9885,0.0,True
lxtgame.com,13.226.34.21,0.908,1.72,1.0107000000000002,0.928,13.226.34.21,0.928,0.0,True
lyft.com,18.173.219.125,0.849,0.92,0.8849,0.8915,18.173.219.61,0.884,0.007499999999999951,False
m.me,157.240.241.17,0.883,2.42,1.0771000000000002,0.933,157.240.241.17,0.933,0.0,True
macaro-ni.jp,23.200.88.81,0.981,1.47,1.0846,1.045,23.200.88.81,1.045,0.0,True
macys.com,23.56.162.253,1.17,1.88,1.2959999999999998,1.24,23.56.162.253,1.215,0.02499999999999991,True
maersk.com,23.48.224.106,0.911,1.09,0.9987,0.9895,23.48.224.114,0.739,0.25050000000000006,False
magazineluiza.com.br,18.238.49.79,0.834,1.79,0.9813,0.898,18.238.49.79,0.876,0.02200000000000002,True
magazinevoce.com.br,108.139.29.99,1.04,1.35,1.108,1.08,108.139.29.55,1.06,0.020000000000000018,False
magicbricks.com,23.209.72.231,0.887,1.99,1.0808,0.9795,23.209.72.231,0.9795,0.0,True
mailchi.mp,23.201.171.53,1.14,1.69,1.287,1.25,23.201.171.53,1.25,0.0,True
mailchimp.com,23.201.161.132,1.14,1.9,1.32,1.27,23.201.161.132,1.2,0.07000000000000006,True
mainichi.jp,108.139.29.36,1.04,2.19,1.193,1.085,108.139.29.36,1.085,0.0,True
mamastar.jp,108.138.128.11,1.03,1.84,1.148,1.065,108.138.128.11,1.065,0.0,True
mamikos.com,108.138.106.65,1.01,1.96,1.187,1.125,108.138.106.65,1.0550000000000002,0.06999999999999984,True
mandmdirect.com,23.201.173.49,1.17,1.42,1.276,1.255,23.201.173.49,1.255,0.0,True
manoramaonline.com,23.56.162.48,0.749,0.931,0.8089000000000001,0.8055,23.62.10.44,0.777,0.02849999999999997,False
manyvids.com,3.168.73.81,1.16,1.97,1.294,1.235,3.168.73.41,1.12,0.11499999999999999,False
mapquest.com,13.226.94.112,0.901,1.79,1.0406,0.964,13.226.94.28,0.9,0.06399999999999995,False
marketwatch.com,18.173.132.63,0.864,1.0,0.9073,0.895,18.173.132.63,0.895,0.0,True
marksandspencer.com,23.39.36.75,1.41,1.66,1.5450000000000002,1.56,23.39.36.75,1.56,0.0,True
marktplaats.nl,13.33.252.36,1.02,2.11,1.152,1.05,13.33.252.36,1.05,0.0,True
marriott.com,104.126.112.117,1.44,2.57,1.6,1.505,96.17.64.102,1.38,0.125,False
marvel.com,18.238.55.97,0.847,1.11,0.9098,0.875,18.238.55.97,0.875,0.0,True
matomo.org,18.164.124.61,1.21,1.62,1.3030000000000002,1.26,18.164.124.116,1.23,0.030000000000000027,False
maurices.com,23.48.224.104,0.977,2.02,1.1156,1.02,23.48.224.104,1.02,0.0,True
max.com,18.164.116.64,1.22,1.3,1.261,1.255,18.164.116.63,1.11,0.1449999999999998,False
maybank2u.com.my,23.219.82.74,1.25,1.37,1.318,1.32,23.219.82.74,1.31,0.010000000000000009,True
maze.co,108.139.47.75,1.18,1.93,1.315,1.245,108.139.47.96,1.0750000000000002,0.16999999999999993,False
medallia.com,108.138.128.114,1.2,2.13,1.3779999999999997,1.26,108.138.128.103,1.07,0.18999999999999995,False
mediaset.it,3.171.76.50,6.85,7.87,6.970999999999999,6.865,13.249.39.92,5.915,0.9500000000000002,False
medicalnewstoday.com,3.168.122.101,0.882,0.964,0.9161,0.9125,3.168.122.53,0.903,0.009499999999999953,False
medicare.gov,23.201.161.222,0.912,1.13,1.0003,0.998,23.201.161.222,0.998,0.0,True
medlineplus.gov,18.238.55.126,0.86,1.04,0.9102,0.8865000000000001,18.238.55.126,0.8865000000000001,0.0,True
megaphone.fm,13.249.91.119,0.856,4.81,1.3869,0.9035,13.249.91.94,0.8845000000000001,0.018999999999999906,False
mendeley.com,18.238.80.81,0.878,1.11,0.9536,0.9265,18.238.80.81,0.8405,0.08599999999999997,True
menlosecurity.com,108.138.106.37,1.2,2.06,1.326,1.255,108.138.106.105,1.1,0.1549999999999998,False
meraki.com,18.173.132.87,0.861,1.99,1.0266000000000002,0.929,18.173.132.99,0.8805000000000001,0.04849999999999999,False
mercadolibre.cl,18.238.80.40,0.835,3.52,1.2193999999999998,0.8865000000000001,18.238.80.40,0.8865000000000001,0.0,True
mercadolibre.com.co,18.173.219.117,0.925,1.35,0.9939000000000002,0.9505,18.173.219.117,0.9505,0.0,True
mercadolibre.com.mx,13.225.63.49,1.01,1.81,1.129,1.06,13.225.63.49,0.9315,0.12850000000000006,True
mercadolivre.com,108.138.106.80,1.19,2.26,1.348,1.25,108.138.106.113,1.09,0.15999999999999992,False
mercadopago.com,13.225.63.7,0.919,1.12,0.9774,0.943,13.225.63.7,0.943,0.0,True
mercadopago.com.br,3.171.139.110,0.813,1.39,0.923,0.8805000000000001,3.171.139.20,0.868,0.012500000000000067,False
mercari.com,18.238.55.94,0.849,1.27,0.9178,0.879,18.238.55.94,0.879,0.0,True
merriam-webster.com,3.171.139.86,0.847,2.07,0.9953999999999998,0.872,3.171.139.86,0.872,0.0,True
messenger.com,57.144.180.141,0.913,1.94,1.0422,0.946,157.240.241.17,0.898,0.04799999999999993,False
meta.com,57.144.180.141,0.884,1.65,0.9891000000000002,0.9145,57.144.180.141,0.9145,0.0,True
metamask.io,185.199.110.153,0.622,1.75,0.7947,0.7035,185.199.110.153,0.662,0.04149999999999998,True
metoffice.gov.uk,23.201.166.172,0.766,1.4,0.9043,0.8465,23.201.166.172,0.8465,0.0,True
michaels.com,23.204.7.252,0.697,0.863,0.7863,0.788,23.204.7.252,0.788,0.0,True
michigan.gov,23.201.174.62,0.879,1.05,0.9642,0.948,23.201.174.62,0.948,0.0,True
micpn.com,3.168.102.5,0.819,1.76,0.9406,0.8525,3.168.102.5,0.8525,0.0,True
microchip.com,23.201.167.166,0.689,0.866,0.7474,0.737,23.201.167.166,0.737,0.0,True
milanuncios.com,13.249.91.121,0.915,2.0,1.0895,0.9515,13.249.91.62,0.858,0.09350000000000003,False
mindbodygreen.com,13.249.91.128,0.836,1.44,0.9383,0.888,13.249.91.84,0.861,0.027000000000000024,False
mindbodyonline.com,18.238.55.89,0.799,0.916,0.8596999999999999,0.856,18.238.55.89,0.856,0.0,True
miniclip.com,108.139.29.5,1.19,2.35,1.366,1.26,108.139.29.114,1.0750000000000002,0.18499999999999983,False
mintegral.com,13.33.252.24,1.17,2.3,1.3199999999999998,1.21,13.249.91.21,0.9085,0.3015,False
miro.com,3.168.122.86,0.853,2.02,1.0198,0.9005000000000001,3.168.122.86,0.9005000000000001,0.0,True
mirostatic.com,18.238.80.50,0.812,1.47,0.9386,0.902,18.238.80.50,0.902,0.0,True
missena.io,52.85.61.38,0.819,1.59,0.959,0.884,52.85.61.38,0.884,0.0,True
mit.edu,23.204.2.14,0.884,1.89,1.0688,0.995,23.204.2.14,0.995,0.0,True
mobile.de,18.164.124.12,1.23,2.39,1.371,1.26,18.164.124.12,1.26,0.0,True
mobilefuse.com,18.164.96.18,1.2,2.35,1.384,1.285,18.164.96.18,1.27,0.014999999999999902,True
monday.com,108.138.106.12,1.04,2.08,1.162,1.06,108.138.106.12,1.06,0.0,True
money.it,23.200.0.4,1.38,1.58,1.501,1.52,23.204.152.235,1.255,0.2650000000000001,False
moneycontrol.com,23.40.179.200,0.73,0.929,0.8118000000000001,0.798,23.40.179.200,0.798,0.0,True
monotaro.com,3.171.139.36,0.861,1.72,1.0257999999999998,0.9505,3.171.139.27,0.864,0.08650000000000002,False
mookie1.com,23.196.3.180,1.17,1.35,1.239,1.225,23.196.3.180,1.225,0.0,True
moovitapp.com,18.238.55.93,0.878,0.985,0.9503,0.952,18.238.55.113,0.8765000000000001,0.0754999999999999,False
