website,cdn,min,max,mean,median
facebook.com,157.240.241.35,0.861,1.83,0.991,0.8975
facebook.com,157.240.237.35,241.0,241.0,241.0,241.0
facebook.com,157.240.252.35,83.3,83.9,83.35999999999999,83.3
facebook.com,157.240.22.35,68.6,68.8,68.68,68.7
facebook.com,157.240.241.35,0.883,0.945,0.9247,0.9305000000000001
facebook.com,157.240.247.35,79.6,79.8,79.71000000000001,79.7
facebook.com,31.13.71.36,0.886,1.64,0.9878,0.9285000000000001
facebook.com,157.240.221.35,73.2,73.4,73.28999999999999,73.3
facebook.com,31.13.66.35,6.47,6.6,6.542,6.54
facebook.com,157.240.235.35,217.0,217.0,217.0,217.0
facebook.com,31.13.80.36,13.1,14.9,13.4,13.2
facebook.com,157.240.8.35,246.0,247.0,246.2,246.0
instagram.com,57.144.180.34,0.896,1.96,1.0788,0.9915
instagram.com,31.13.66.174,6.5,7.6,6.65,6.55
instagram.com,31.13.80.174,13.1,13.6,13.27,13.25
instagram.com,157.240.8.174,247.0,248.0,247.2,247.0
instagram.com,157.240.214.174,78.6,78.8,78.66,78.65
instagram.com,157.240.22.174,68.4,68.6,68.45,68.4
instagram.com,157.240.237.174,246.0,246.0,246.0,246.0
instagram.com,157.240.241.174,0.911,1.03,0.9622000000000002,0.959
instagram.com,157.240.235.174,214.0,214.0,214.0,214.0
instagram.com,157.240.0.174,84.4,84.6,84.51,84.5
instagram.com,157.240.247.174,79.9,80.3,79.94,79.9
fbcdn.net,31.13.71.36,0.889,1.56,1.0089000000000001,0.955
fbcdn.net,157.240.237.35,241.0,242.0,241.1,241.0
fbcdn.net,157.240.22.35,68.6,68.8,68.68000000000002,68.7
fbcdn.net,157.240.241.35,0.895,1.07,0.9419000000000001,0.934
fbcdn.net,157.240.247.35,78.0,78.1,78.03,78.0
fbcdn.net,31.13.71.36,0.901,1.99,1.0503999999999998,0.9275
fbcdn.net,157.240.235.35,217.0,217.0,217.0,217.0
fbcdn.net,31.13.66.35,6.5,6.63,6.564,6.5649999999999995
fbcdn.net,31.13.80.36,13.1,13.7,13.209999999999999,13.2
fbcdn.net,157.240.253.35,79.4,80.2,79.54999999999998,79.5
fbcdn.net,157.240.214.35,72.5,72.6,72.53999999999999,72.5
fbcdn.net,157.240.8.35,246.0,247.0,246.1,246.0
whatsapp.net,57.144.181.32,0.89,1.83,1.0718999999999999,1.0045
whatsapp.net,157.240.22.53,68.3,68.8,68.41999999999999,68.4
whatsapp.net,157.240.241.60,0.873,1.01,0.9404999999999999,0.9315
whatsapp.net,157.240.0.60,80.7,81.4,80.85,80.8
whatsapp.net,31.13.71.49,0.896,2.17,1.0745,0.942
whatsapp.net,157.240.235.60,217.0,218.0,217.1,217.0
whatsapp.net,157.240.8.53,227.0,227.0,227.0,227.0
whatsapp.net,157.240.237.60,242.0,242.0,242.0,242.0
whatsapp.net,157.240.201.60,77.8,77.9,77.85,77.85
whatsapp.net,31.13.80.53,13.1,14.1,13.27,13.2
whatsapp.net,157.240.229.60,6.48,6.69,6.572,6.55
whatsapp.net,157.240.214.60,73.3,73.6,73.37999999999998,73.4
appsflyersdk.com,18.164.124.109,1.07,1.92,1.239,1.14
appsflyersdk.com,13.227.254.70,237.0,238.0,237.1,237.0
appsflyersdk.com,18.164.124.109,1.05,1.18,1.125,1.125
appsflyersdk.com,108.158.20.81,272.0,274.0,272.3,272.0
appsflyersdk.com,18.164.124.45,1.04,1.14,1.0939999999999999,1.0950000000000002
appsflyersdk.com,13.227.219.129,73.7,74.9,73.95,73.75
appsflyersdk.com,18.245.96.68,13.3,13.4,13.360000000000003,13.4
appsflyersdk.com,18.173.121.93,73.3,73.4,73.36999999999999,73.4
appsflyersdk.com,108.159.80.97,256.0,257.0,256.1,256.0
appsflyersdk.com,18.173.121.98,70.3,70.9,70.44,70.4
appsflyersdk.com,18.244.18.116,87.4,87.5,87.42,87.4
appsflyersdk.com,52.85.151.92,6.19,7.43,6.373,6.245
adobe.com,23.200.0.24,1.25,1.45,1.2959999999999998,1.28
adobe.com,96.16.53.152,84.9,86.0,85.07000000000001,85.0
adobe.com,23.46.187.168,211.0,212.0,211.1,211.0
adobe.com,23.44.136.162,1.86,2.38,1.957,1.91
adobe.com,23.44.136.158,1.87,2.03,1.919,1.9049999999999998
adobe.com,23.198.214.132,1.89,2.55,2.032,1.97
adobe.com,23.223.17.138,13.2,13.3,13.209999999999999,13.2
adobe.com,23.67.33.138,69.6,70.2,69.70000000000002,69.65
adobe.com,23.67.33.152,68.1,68.2,68.18,68.2
adobe.com,23.48.246.143,17.7,17.8,17.71,17.7
adobe.com,2.16.10.172,86.7,87.8,86.88999999999999,86.8
adobe.com,23.55.38.249,204.0,205.0,204.3,204.0
adobe.com,23.73.138.240,73.1,73.2,73.16000000000001,73.2
adobe.com,184.28.235.169,250.0,251.0,250.1,250.0
tiktokv.com,23.49.248.19,1.23,1.79,1.323,1.275
tiktokv.com,23.48.165.85,69.4,69.5,69.42999999999999,69.4
tiktokv.com,2.21.20.14,83.5,84.6,83.67999999999999,83.6
tiktokv.com,184.28.190.18,1.35,2.56,1.541,1.4249999999999998
tiktokv.com,184.28.190.75,1.25,1.84,1.378,1.3250000000000002
tiktokv.com,23.194.131.154,13.7,14.8,13.88,13.8
tiktokv.com,184.28.190.34,1.56,1.68,1.6280000000000001,1.625
tiktokv.com,173.222.162.40,64.5,65.8,64.67,64.55
tiktokv.com,173.222.162.25,64.3,65.0,64.47999999999999,64.4
tiktokv.com,23.48.247.240,232.0,233.0,232.1,232.0
tiktokv.com,23.209.46.136,237.0,237.0,237.0,237.0
tiktokv.com,104.88.71.75,253.0,254.0,253.1,253.0
tiktokv.com,2.16.6.23,74.3,75.2,74.44,74.35
whatsapp.com,157.240.241.60,0.914,2.0,1.1023999999999998,0.9404999999999999
whatsapp.com,157.240.247.60,80.5,81.1,80.57000000000001,80.5
whatsapp.com,31.13.66.56,6.51,7.48,6.648999999999999,6.555
whatsapp.com,157.240.241.60,0.878,1.28,0.9772000000000001,0.9584999999999999
whatsapp.com,157.240.0.60,80.8,81.4,80.86999999999999,80.8
whatsapp.com,157.240.235.60,242.0,242.0,242.0,242.0
whatsapp.com,157.240.8.53,227.0,227.0,227.0,227.0
whatsapp.com,157.240.237.60,242.0,242.0,242.0,242.0
whatsapp.com,157.240.221.60,78.4,78.5,78.49,78.5
whatsapp.com,31.13.80.53,13.1,14.2,13.279999999999998,13.2
whatsapp.com,157.240.22.53,68.3,68.4,68.38,68.4
whatsapp.com,31.13.71.49,0.93,1.05,0.9550000000000001,0.943
tiktok.com,13.249.91.92,0.814,1.87,0.9647,0.8614999999999999
tiktok.com,18.164.96.22,1.24,1.39,1.291,1.275
tiktok.com,108.158.20.54,265.0,266.0,265.1,265.0
tiktok.com,18.164.96.16,1.09,1.66,1.182,1.1150000000000002
tiktok.com,108.158.46.34,234.0,234.0,234.0,234.0
tiktok.com,18.66.112.109,88.7,90.9,89.05999999999999,88.8
tiktok.com,3.168.86.52,72.7,73.8,72.89999999999999,72.8
tiktok.com,3.168.86.124,64.2,64.7,64.28,64.2
tiktok.com,18.160.18.116,6.18,7.11,6.321000000000001,6.23
tiktok.com,18.155.68.102,246.0,247.0,246.1,246.0
tiktok.com,18.239.18.41,77.6,77.8,77.69000000000001,77.7
tiktok.com,3.164.92.78,13.6,14.7,13.809999999999999,13.7
tiktok.com,18.66.112.28,85.3,85.3,85.29999999999998,85.3
unity3d.com,23.201.163.46,1.12,1.83,1.26,1.21
unity3d.com,23.40.161.9,204.0,204.0,204.0,204.0
unity3d.com,23.58.115.33,79.1,79.3,79.24,79.25
unity3d.com,23.206.222.76,17.3,17.9,17.45,17.4
unity3d.com,23.203.73.209,231.0,231.0,231.0,231.0
unity3d.com,104.114.71.31,224.0,225.0,224.1,224.0
unity3d.com,23.214.118.35,73.3,73.4,73.30999999999999,73.3
unity3d.com,23.201.163.46,1.22,1.35,1.2870000000000001,1.295
unity3d.com,104.100.80.224,69.6,70.6,69.72,69.6
unity3d.com,23.41.180.234,84.8,84.9,84.80999999999999,84.8
unity3d.com,184.29.114.32,13.1,14.3,13.3,13.2
intuit.com,23.204.3.140,0.937,1.11,1.0083,1.004
intuit.com,104.108.229.53,261.0,262.0,261.1,261.0
intuit.com,23.7.78.180,32.2,32.3,32.26,32.3
intuit.com,104.103.183.154,81.3,81.5,81.4,81.4
intuit.com,104.103.206.225,71.4,72.0,71.54,71.5
intuit.com,69.192.28.101,3.52,4.61,3.6979999999999995,3.585
intuit.com,23.77.20.220,234.0,234.0,234.0,234.0
intuit.com,104.74.35.154,204.0,205.0,204.1,204.0
intuit.com,23.204.3.140,0.942,1.04,0.9827,0.9795
intuit.com,23.2.234.225,80.8,81.0,80.89,80.9
intuit.com,23.56.203.151,88.8,88.9,88.81999999999998,88.8
intuit.com,173.222.100.254,1.6,2.73,1.797,1.65
wa.me,157.240.241.60,0.871,1.85,1.0039000000000002,0.9015
wa.me,31.13.80.53,13.2,14.3,13.330000000000002,13.2
wa.me,157.240.241.60,0.868,0.973,0.9277,0.94
wa.me,157.240.0.60,80.8,81.3,80.88999999999999,80.85
wa.me,31.13.71.49,0.89,1.82,1.0358,0.919
wa.me,157.240.235.60,239.0,239.0,239.0,239.0
wa.me,157.240.8.53,227.0,227.0,227.0,227.0
wa.me,157.240.237.60,242.0,242.0,242.0,242.0
wa.me,31.13.65.49,18.1,19.2,18.299999999999997,18.2
wa.me,157.240.201.60,77.8,78.4,77.92999999999999,77.9
wa.me,157.240.22.53,68.3,68.9,68.39999999999999,68.35
wa.me,157.240.214.60,73.3,73.4,73.31999999999998,73.3
ui.com,18.164.116.65,1.06,1.74,1.186,1.125
ui.com,3.168.86.77,72.3,73.8,72.53999999999999,72.4
ui.com,3.164.92.118,13.7,14.1,13.75,13.7
ui.com,18.154.227.21,7.34,8.4,7.5489999999999995,7.365
ui.com,18.164.96.86,1.03,1.18,1.074,1.065
ui.com,18.164.96.44,1.22,1.81,1.3190000000000002,1.26
ui.com,13.227.254.103,238.0,239.0,238.1,238.0
ui.com,18.245.60.87,84.9,85.4,84.98,84.9
ui.com,18.239.36.81,77.6,77.8,77.70000000000002,77.7
ui.com,108.158.20.76,275.0,276.0,275.1,275.0
ui.com,3.168.86.101,72.4,73.6,72.6,72.5
ui.com,18.172.78.105,260.0,261.0,260.1,260.0
ui.com,18.245.60.111,85.0,86.3,85.19000000000001,85.1
github.io,185.199.108.153,0.619,1.54,0.8237,0.7595000000000001
github.io,185.199.109.153,0.669,8.46,1.6996000000000002,0.8935
github.io,185.199.110.153,0.626,1.21,0.7896,0.719
github.io,185.199.108.153,0.618,1.16,0.8356,0.7915000000000001
github.io,185.199.111.153,0.611,0.933,0.7424999999999999,0.7184999999999999
flickr.com,18.164.95.128,1.06,1.82,1.1649999999999998,1.09
flickr.com,18.67.109.123,265.0,266.0,265.1,265.0
flickr.com,18.245.68.109,86.9,87.0,86.93,86.9
flickr.com,18.67.29.129,13.3,13.4,13.330000000000002,13.3
flickr.com,18.239.79.109,77.7,77.8,77.75,77.75
flickr.com,13.33.37.122,250.0,252.0,250.4,250.0
flickr.com,13.249.42.22,5.99,6.07,6.042,6.05
flickr.com,18.164.95.128,1.02,2.45,1.2349999999999999,1.085
flickr.com,99.84.231.85,64.4,65.5,64.51,64.4
flickr.com,108.158.50.125,236.0,237.0,236.1,236.0
meraki.com,18.173.132.87,0.861,1.99,1.0266000000000002,0.929
meraki.com,3.164.92.97,13.7,14.7,13.809999999999999,13.7
meraki.com,108.156.133.68,244.0,245.0,244.8,245.0
meraki.com,108.159.61.105,302.0,302.0,302.0,302.0
meraki.com,18.65.244.99,274.0,276.0,274.4,274.0
meraki.com,108.138.246.71,64.3,64.5,64.36999999999999,64.4
meraki.com,18.154.227.110,6.52,6.61,6.5699999999999985,6.57
meraki.com,18.239.18.4,80.5,80.8,80.58,80.6
meraki.com,18.173.132.80,0.848,1.31,0.9372,0.9005000000000001
meraki.com,13.33.187.29,85.4,86.3,85.57000000000001,85.5
meraki.com,18.245.86.39,89.1,89.2,89.15,89.15
meraki.com,18.173.132.99,0.832,1.38,0.9276000000000002,0.8805000000000001
soundcloud.com,3.168.73.71,1.06,2.2,1.2269999999999999,1.11
soundcloud.com,18.67.195.72,253.0,253.0,253.0,253.0
soundcloud.com,3.168.73.128,1.04,1.28,1.097,1.07
soundcloud.com,3.168.122.118,0.854,1.44,0.9655999999999999,0.918
soundcloud.com,13.35.58.90,87.5,88.5,87.65,87.55
soundcloud.com,18.67.65.74,6.82,8.06,7.019,6.875
soundcloud.com,18.245.96.108,13.2,13.5,13.320000000000002,13.3
soundcloud.com,3.168.73.19,1.02,2.09,1.175,1.07
soundcloud.com,18.238.243.19,79.3,80.1,79.39999999999999,79.3
soundcloud.com,18.155.192.59,66.5,67.1,66.57000000000001,66.5
soundcloud.com,13.33.88.85,236.0,237.0,236.1,236.0
soundcloud.com,108.158.32.101,265.0,266.0,265.1,265.0
ebay.com,23.48.224.105,1.15,2.06,1.308,1.24
ebay.com,23.67.33.5,69.6,70.1,69.65,69.6
ebay.com,2.19.248.89,75.4,76.6,75.56,75.45
ebay.com,104.93.21.145,33.5,34.5,33.660000000000004,33.6
ebay.com,23.33.42.144,1.65,2.67,1.8219999999999998,1.74
ebay.com,23.215.7.30,230.0,231.0,230.1,230.0
ebay.com,23.32.5.151,204.0,204.0,204.0,204.0
ebay.com,184.50.85.145,252.0,253.0,252.1,252.0
ebay.com,2.16.6.34,84.9,86.1,85.03,84.9
ebay.com,2.16.6.12,74.9,75.3,75.03,75.0
amazonvideo.com,108.138.106.32,1.2,2.26,1.334,1.23
amazonvideo.com,18.160.46.105,6.76,7.86,6.909000000000001,6.8
amazonvideo.com,18.66.102.60,81.8,82.4,81.92999999999999,81.9
amazonvideo.com,18.155.202.12,70.2,70.4,70.29999999999998,70.3
amazonvideo.com,18.239.83.55,78.7,79.0,78.80999999999999,78.8
amazonvideo.com,108.138.106.42,1.19,2.24,1.325,1.23
amazonvideo.com,18.67.110.12,265.0,266.0,265.8,266.0
amazonvideo.com,18.239.142.74,272.0,273.0,272.1,272.0
amazonvideo.com,18.155.202.52,73.0,73.1,73.03,73.0
amazonvideo.com,18.66.102.31,81.6,81.8,81.7,81.7
amazonvideo.com,3.164.92.2,13.7,14.7,13.809999999999999,13.7
amazonvideo.com,13.35.238.112,248.0,250.0,248.3,248.0
amazonvideo.com,108.138.106.119,1.17,2.34,1.343,1.225
mit.edu,23.204.2.14,0.884,1.89,1.0688,0.995
mit.edu,104.71.146.23,161.0,162.0,161.1,161.0
mit.edu,23.7.40.14,17.3,17.5,17.39,17.4
mit.edu,23.51.66.24,84.5,84.9,84.66000000000001,84.65
mit.edu,23.47.252.248,225.0,229.0,225.6,225.0
mit.edu,184.25.77.54,13.2,14.4,13.36,13.25
mit.edu,23.195.226.28,63.5,63.6,63.529999999999994,63.5
mit.edu,23.214.134.87,76.8,77.3,76.88999999999999,76.85
mit.edu,104.74.34.26,204.0,205.0,204.1,204.0
mit.edu,184.28.207.115,1.72,2.57,1.8399999999999999,1.76
mit.edu,23.212.212.91,81.4,82.4,81.57,81.5
mit.edu,104.69.40.155,242.0,243.0,242.1,242.0
salesforce.com,23.1.99.130,1.72,3.36,2.004,1.8849999999999998
salesforce.com,184.31.10.133,6.3,8.6,6.651000000000001,6.445
salesforce.com,104.109.11.129,6.67,7.93,6.8629999999999995,6.755
salesforce.com,23.1.35.132,219.0,243.0,221.4,219.0
salesforce.com,23.1.106.133,6.23,7.27,6.432,6.33
salesforce.com,184.25.179.132,217.0,372.0,232.5,217.0
salesforce.com,23.1.99.130,1.66,2.63,2.049,1.8849999999999998
booking.com,52.85.61.119,0.944,1.89,1.0871000000000002,0.994
booking.com,18.172.64.69,248.0,249.0,248.1,248.0
booking.com,52.85.61.64,0.87,0.94,0.9069,0.9085000000000001
booking.com,108.158.20.9,267.0,268.0,267.2,267.0
booking.com,18.239.199.14,68.4,69.5,68.61,68.5
booking.com,18.65.39.125,77.7,77.9,77.75000000000001,77.7
booking.com,18.245.60.76,82.8,83.2,82.85,82.8
booking.com,108.157.254.54,248.0,250.0,248.3,248.0
booking.com,18.67.17.67,13.3,13.5,13.370000000000001,13.4
booking.com,52.85.61.119,0.919,2.11,1.0772,0.966
booking.com,52.85.61.78,0.906,1.02,0.9646000000000001,0.9584999999999999
booking.com,18.245.60.68,85.4,86.5,85.52000000000001,85.4
booking.com,108.138.64.79,6.66,7.9,6.8469999999999995,6.75
grammarly.com,13.226.34.35,0.914,1.91,1.0401,0.9385
grammarly.com,3.164.92.54,13.6,14.5,13.739999999999998,13.7
grammarly.com,13.226.34.11,1.0,1.66,1.0959999999999999,1.0350000000000001
grammarly.com,108.159.61.124,311.0,312.0,311.1,311.0
grammarly.com,18.154.227.40,6.57,7.75,6.729000000000001,6.62
grammarly.com,108.156.133.44,248.0,252.0,248.5,248.0
grammarly.com,13.226.34.35,0.914,3.31,1.3458999999999999,0.965
grammarly.com,108.138.7.99,84.3,84.4,84.31999999999998,84.3
grammarly.com,18.239.18.69,80.5,81.3,80.6,80.5
grammarly.com,108.139.10.129,69.0,69.1,69.01,69.0
grammarly.com,108.138.7.27,89.8,89.9,89.81999999999998,89.8
grammarly.com,18.65.244.126,272.0,273.0,272.1,272.0
espn.com,3.171.139.12,0.851,2.22,1.0231,0.898
espn.com,18.245.31.24,87.6,87.9,87.67000000000002,87.65
espn.com,13.35.238.94,245.0,246.0,245.1,245.0
espn.com,18.65.244.34,272.0,272.0,272.0,272.0
espn.com,3.171.139.127,0.842,1.67,0.9858,0.905
espn.com,108.138.246.18,68.7,69.8,68.86000000000001,68.75
espn.com,108.138.246.102,65.7,66.4,65.87999999999998,65.8
espn.com,18.67.39.38,13.3,14.6,13.45,13.3
espn.com,18.239.18.86,74.4,74.4,74.4,74.4
espn.com,18.66.41.90,314.0,314.0,314.0,314.0
espn.com,18.165.83.90,6.93,7.02,6.970999999999999,6.965
3lift.com,13.226.34.103,1.04,1.89,1.141,1.06
3lift.com,13.226.34.78,1.03,1.24,1.069,1.045
3lift.com,65.8.161.82,65.4,66.6,65.55999999999999,65.45
3lift.com,18.245.86.13,87.2,88.5,87.33000000000001,87.2
3lift.com,3.162.112.58,6.82,7.76,6.979000000000001,6.859999999999999
3lift.com,18.67.17.110,13.2,13.4,13.3,13.3
3lift.com,18.245.86.80,89.1,89.2,89.12,89.1
3lift.com,13.35.238.18,230.0,232.0,230.2,230.0
3lift.com,18.67.110.23,268.0,268.0,268.0,268.0
3lift.com,108.159.61.91,309.0,311.0,309.2,309.0
3lift.com,13.226.34.20,1.05,1.93,1.1540000000000001,1.065
3lift.com,18.239.36.29,79.1,80.3,79.26000000000002,79.15
3lift.com,13.226.34.103,1.03,1.08,1.052,1.05
avast.com,23.56.163.124,0.939,1.1,1.0141,1.01
avast.com,23.215.57.50,204.0,209.0,205.0,205.0
avast.com,184.30.157.186,74.0,75.1,74.17999999999999,74.1
avast.com,104.96.173.181,69.4,70.3,69.58000000000001,69.5
avast.com,23.34.209.71,13.2,14.2,13.35,13.25
avast.com,2.19.225.229,81.8,82.9,82.0,81.9
avast.com,23.56.163.124,1.14,1.29,1.2209999999999999,1.22
avast.com,23.54.57.104,252.0,252.0,252.0,252.0
avast.com,23.37.17.178,68.2,68.3,68.21000000000001,68.2
avast.com,104.121.229.180,204.0,205.0,204.1,204.0
avast.com,23.35.190.131,18.7,19.1,18.840000000000003,18.8
pubmatic.com,13.249.91.20,0.916,2.03,1.0577,0.9484999999999999
pubmatic.com,18.64.155.55,18.5,18.6,18.57,18.6
pubmatic.com,18.239.50.101,77.2,77.3,77.22,77.2
pubmatic.com,18.155.202.118,67.5,67.5,67.5,67.5
pubmatic.com,18.67.161.13,249.0,249.0,249.0,249.0
pubmatic.com,13.32.99.59,94.0,95.2,94.13,94.0
pubmatic.com,13.249.91.44,0.929,1.59,1.0774000000000001,1.01
