website,cdn,min,max,mean,median
facebook.com,157.240.253.35,0.801,1.66,0.9452999999999999,0.867
facebook.com,157.240.237.35,180.0,181.0,180.33333333333334,180.0
facebook.com,157.240.252.35,0.71,2.9,1.1080999999999999,0.862
facebook.com,157.240.22.35,149.0,149.0,149.0,149.0
facebook.com,157.240.241.35,84.8,103.0,86.67999999999999,84.9
facebook.com,157.240.247.35,12.2,12.4,12.319999999999999,12.3
facebook.com,31.13.71.36,85.3,87.0,85.52,85.4
facebook.com,157.240.221.35,12.5,15.0,13.030000000000001,12.649999999999999
facebook.com,31.13.66.35,90.9,90.9,90.9,90.9
facebook.com,157.240.235.35,154.0,157.0,154.55555555555554,154.0
facebook.com,31.13.80.36,93.0,98.9,93.73,93.1
facebook.com,157.240.8.35,283.0,284.0,283.1,283.0
instagram.com,157.240.0.174,0.574,0.829,0.6869,0.6665000000000001
instagram.com,31.13.66.174,90.2,91.0,90.30000000000001,90.2
instagram.com,31.13.80.174,93.1,93.3,93.18,93.2
instagram.com,157.240.8.174,285.0,286.0,285.1,285.0
instagram.com,157.240.214.174,12.1,13.2,12.35,12.2
instagram.com,157.240.22.174,148.0,149.0,148.1,148.0
instagram.com,157.240.237.174,168.0,168.0,168.0,168.0
instagram.com,157.240.241.174,85.8,112.0,88.52,85.9
instagram.com,157.240.235.174,155.0,155.0,155.0,155.0
instagram.com,157.240.0.174,0.787,3.03,1.1206,0.8305
instagram.com,157.240.247.174,6.46,7.04,6.556,6.5
fbcdn.net,157.240.251.35,0.821,1.52,0.9400999999999999,0.887
fbcdn.net,157.240.237.35,180.0,214.0,184.5,180.0
fbcdn.net,157.240.22.35,149.0,150.0,149.1,149.0
fbcdn.net,157.240.241.35,84.8,85.2,84.94,84.9
fbcdn.net,157.240.247.35,12.2,12.4,12.290000000000001,12.3
fbcdn.net,31.13.71.36,85.3,86.6,85.63999999999999,85.4
fbcdn.net,157.240.235.35,154.0,157.0,154.4,154.0
fbcdn.net,31.13.66.35,90.8,91.2,90.93,90.9
fbcdn.net,31.13.80.36,93.0,93.5,93.17,93.1
fbcdn.net,157.240.253.35,0.763,1.79,1.0082,0.806
fbcdn.net,157.240.214.35,15.7,16.5,15.85,15.75
fbcdn.net,157.240.8.35,283.0,284.0,283.1,283.0
whatsapp.net,157.240.251.60,0.769,1.53,0.9698,0.8825000000000001
whatsapp.net,157.240.22.53,148.0,148.0,148.0,148.0
whatsapp.net,157.240.241.60,84.9,85.2,85.05,85.1
whatsapp.net,157.240.0.60,0.7,4.45,1.1225,0.746
whatsapp.net,31.13.71.49,84.7,85.8,84.85999999999999,84.8
whatsapp.net,157.240.235.60,157.0,157.0,157.0,157.0
whatsapp.net,157.240.8.53,282.0,283.0,282.4,282.0
whatsapp.net,157.240.237.60,162.0,162.0,162.0,162.0
whatsapp.net,157.240.201.60,18.0,21.1,18.41,18.1
whatsapp.net,31.13.80.53,93.3,94.3,93.47,93.35
whatsapp.net,157.240.229.60,91.0,91.6,91.14999999999999,91.1
whatsapp.net,157.240.214.60,14.4,14.5,14.469999999999999,14.5
appsflyersdk.com,18.245.46.4,0.466,10.7,1.5818999999999999,0.508
appsflyersdk.com,13.227.254.70,154.0,184.0,157.1,154.0
appsflyersdk.com,18.164.124.109,85.3,85.4,85.35999999999999,85.4
appsflyersdk.com,108.158.20.81,284.0,285.0,284.2,284.0
appsflyersdk.com,18.164.124.45,81.9,82.0,81.92999999999999,81.9
appsflyersdk.com,13.227.219.129,12.0,12.9,12.190000000000001,12.1
appsflyersdk.com,18.245.96.68,105.0,105.0,105.0,105.0
appsflyersdk.com,18.173.121.93,146.0,150.0,146.4,146.0
appsflyersdk.com,108.159.80.97,282.0,283.0,282.1,282.0
appsflyersdk.com,18.173.121.98,144.0,144.0,144.0,144.0
appsflyersdk.com,18.244.18.116,0.477,0.552,0.5122,0.5075000000000001
appsflyersdk.com,52.85.151.92,92.9,94.1,93.12,93.0
adobe.com,2.16.10.171,0.489,24.3,3.0299000000000005,0.5185
adobe.com,96.16.53.152,7.01,7.98,7.131,7.045
adobe.com,23.46.187.168,139.0,140.0,139.1,139.0
adobe.com,23.44.136.162,81.8,81.9,81.80999999999999,81.8
adobe.com,23.44.136.158,83.8,83.9,83.80999999999999,83.8
adobe.com,23.198.214.132,80.2,81.1,80.32000000000001,80.2
adobe.com,23.223.17.138,102.0,102.0,102.0,102.0
adobe.com,23.67.33.138,146.0,150.0,146.8,146.0
adobe.com,23.67.33.152,147.0,147.0,147.0,147.0
adobe.com,23.48.246.143,104.0,104.0,104.0,104.0
adobe.com,2.16.10.172,0.495,1.47,0.6832,0.527
adobe.com,23.55.38.249,282.0,282.0,282.0,282.0
adobe.com,23.73.138.240,13.2,13.8,13.3,13.25
adobe.com,184.28.235.169,158.0,168.0,159.3,158.0
tiktokv.com,2.23.7.27,0.497,1.39,0.6213,0.537
tiktokv.com,23.48.165.85,12.8,14.0,13.020000000000001,12.9
tiktokv.com,2.21.20.14,0.493,1.03,0.6173000000000001,0.5365
tiktokv.com,184.28.190.18,84.6,85.6,84.74000000000001,84.65
tiktokv.com,184.28.190.75,84.7,85.1,84.78999999999999,84.8
tiktokv.com,23.194.131.154,82.4,83.2,82.53,82.5
tiktokv.com,184.28.190.34,84.3,84.4,84.33999999999999,84.3
tiktokv.com,173.222.162.40,143.0,144.0,143.1,143.0
tiktokv.com,173.222.162.25,147.0,243.0,158.4,147.5
tiktokv.com,23.48.247.240,295.0,296.0,295.2,295.0
tiktokv.com,23.209.46.136,280.0,283.0,280.6,280.0
tiktokv.com,104.88.71.75,163.0,164.0,163.1,163.0
tiktokv.com,2.16.6.23,12.8,15.6,13.12,12.8
tiktokv.com,23.201.31.226,85.2,86.8,85.36000000000001,85.2
whatsapp.com,157.240.0.60,0.766,5.6,1.9006,1.0305
whatsapp.com,157.240.247.60,12.4,12.8,12.59,12.6
whatsapp.com,31.13.66.56,93.3,94.3,93.52000000000001,93.4
whatsapp.com,157.240.241.60,84.8,86.3,85.13999999999999,84.9
whatsapp.com,157.240.0.60,0.725,1.02,0.8425,0.8325
whatsapp.com,157.240.235.60,157.0,160.0,157.44444444444446,157.0
whatsapp.com,157.240.8.53,328.0,330.0,328.2,328.0
whatsapp.com,157.240.237.60,161.0,162.0,161.14285714285714,161.0
whatsapp.com,157.240.221.60,14.1,19.4,14.779999999999998,14.2
whatsapp.com,31.13.80.53,93.4,95.0,93.81,93.5
whatsapp.com,157.240.22.53,148.0,148.0,148.0,148.0
whatsapp.com,31.13.71.49,84.7,84.8,84.77,84.8
tiktok.com,18.245.46.101,0.48,0.596,0.5212,0.5105
tiktok.com,18.164.96.22,83.9,84.3,84.03,84.0
tiktok.com,108.158.20.54,285.0,286.0,285.1,285.0
tiktok.com,18.164.96.16,81.4,82.0,81.53999999999999,81.5
tiktok.com,108.158.46.34,176.0,176.0,176.0,176.0
tiktok.com,18.66.112.109,0.532,0.636,0.5588,0.5475000000000001
tiktok.com,3.168.86.52,146.0,147.0,146.1,146.0
tiktok.com,3.168.86.124,145.0,153.0,146.0,145.0
tiktok.com,18.160.18.116,87.0,91.5,87.80000000000001,87.1
tiktok.com,18.155.68.102,155.0,156.0,155.8,156.0
tiktok.com,18.239.18.41,12.3,17.5,12.970000000000002,12.4
tiktok.com,3.164.92.78,102.0,103.0,102.1,102.0
tiktok.com,18.66.112.28,0.546,4.06,0.9689,0.5765
unity3d.com,23.41.180.234,0.512,1.21,0.6636,0.5335000000000001
unity3d.com,23.40.161.9,326.0,327.0,326.1,326.0
unity3d.com,23.58.115.33,12.7,13.0,12.76,12.7
unity3d.com,23.206.222.76,102.0,104.0,102.2,102.0
unity3d.com,23.203.73.209,160.0,163.0,160.7,160.5
unity3d.com,104.114.71.31,144.0,157.0,145.4,144.0
unity3d.com,23.214.118.35,14.6,15.1,14.65,14.6
unity3d.com,23.201.163.46,86.4,86.6,86.47,86.45
unity3d.com,104.100.80.224,145.0,147.0,145.2,145.0
unity3d.com,23.41.180.234,0.515,1.06,0.6022000000000001,0.536
unity3d.com,184.29.114.32,102.0,103.0,102.1,102.0
intuit.com,23.56.203.151,0.477,0.539,0.5064,0.5075000000000001
intuit.com,104.108.229.53,159.0,161.0,159.4,159.0
intuit.com,23.7.78.180,113.0,113.0,113.0,113.0
intuit.com,104.103.183.154,157.0,158.0,157.2,157.0
intuit.com,104.103.206.225,15.3,15.7,15.39,15.350000000000001
intuit.com,69.192.28.101,85.4,86.2,85.53,85.45
intuit.com,23.77.20.220,187.0,188.0,187.8,188.0
intuit.com,104.74.35.154,325.0,326.0,325.1,325.0
intuit.com,23.204.3.140,82.3,83.3,82.42999999999998,82.3
intuit.com,23.2.234.225,6.99,25.7,9.238,7.0600000000000005
intuit.com,23.56.203.151,0.458,0.878,0.5452,0.5095000000000001
intuit.com,173.222.100.254,81.9,83.0,82.01,81.9
wa.me,157.240.251.60,0.731,1.82,0.9289000000000002,0.8109999999999999
wa.me,31.13.80.53,93.3,93.5,93.4,93.4
wa.me,157.240.241.60,84.8,85.4,84.89999999999999,84.85
wa.me,157.240.0.60,0.701,0.953,0.7975000000000001,0.7665
wa.me,31.13.71.49,84.7,85.8,84.88000000000001,84.8
wa.me,157.240.235.60,157.0,157.0,157.0,157.0
wa.me,157.240.8.53,328.0,329.0,328.1,328.0
wa.me,157.240.237.60,161.0,162.0,161.11111111111111,161.0
wa.me,31.13.65.49,102.0,103.0,102.1,102.0
wa.me,157.240.201.60,18.0,20.4,18.4,18.1
wa.me,157.240.22.53,148.0,148.0,148.0,148.0
wa.me,157.240.214.60,14.7,15.3,14.88,14.850000000000001
ui.com,18.245.60.111,0.673,0.86,0.7343,0.726
ui.com,3.168.86.77,142.0,172.0,145.2,142.0
ui.com,3.164.92.118,104.0,106.0,104.5,104.0
ui.com,18.154.227.21,90.9,91.5,90.96000000000001,90.9
ui.com,18.164.96.86,80.0,80.1,80.01,80.0
ui.com,18.164.96.44,81.5,86.8,82.23,81.5
ui.com,13.227.254.103,152.0,153.0,152.1,152.0
ui.com,18.245.60.87,0.68,0.766,0.7139,0.708
ui.com,18.239.36.81,12.4,12.5,12.440000000000001,12.4
ui.com,108.158.20.76,292.0,310.0,293.9,292.0
ui.com,3.168.86.101,146.0,148.0,146.9,147.0
ui.com,18.172.78.105,274.0,275.0,274.4,274.0
ui.com,18.245.60.111,0.689,1.21,0.7717999999999998,0.7124999999999999
github.io,185.199.110.153,0.955,2.31,1.1276000000000002,0.984
github.io,185.199.109.153,0.805,1.06,0.9049000000000001,0.9095
github.io,185.199.110.153,0.945,1.41,1.1105,1.0750000000000002
github.io,185.199.108.153,0.763,1.15,0.8593999999999999,0.833
github.io,185.199.111.153,13.0,14.0,13.239999999999998,13.149999999999999
flickr.com,18.245.48.105,0.473,1.29,0.6213000000000001,0.5175000000000001
flickr.com,18.67.109.123,285.0,285.0,285.0,285.0
flickr.com,18.245.68.109,0.69,1.21,0.7808999999999999,0.738
flickr.com,18.67.29.129,112.0,116.0,112.6,112.0
flickr.com,18.239.79.109,12.5,12.6,12.52,12.5
flickr.com,13.33.37.122,151.0,152.0,151.1,151.0
flickr.com,13.249.42.22,86.9,87.3,86.95,86.9
flickr.com,18.164.95.128,85.4,86.9,85.61,85.4
flickr.com,99.84.231.85,142.0,143.0,142.1,142.0
flickr.com,108.158.50.125,254.0,255.0,254.1,254.0
meraki.com,18.245.86.31,0.662,0.752,0.7135999999999999,0.7235
meraki.com,3.164.92.97,106.0,106.0,106.0,106.0
meraki.com,108.156.133.68,234.0,234.0,234.0,234.0
meraki.com,108.159.61.105,290.0,290.0,290.0,290.0
meraki.com,18.65.244.99,290.0,290.0,290.0,290.0
meraki.com,108.138.246.71,143.0,144.0,143.1,143.0
meraki.com,18.154.227.110,91.5,91.6,91.51,91.5
meraki.com,18.239.18.4,18.4,18.5,18.419999999999998,18.4
meraki.com,18.173.132.80,84.7,88.6,85.17999999999999,84.8
meraki.com,13.33.187.29,0.701,1.34,0.7853,0.7144999999999999
meraki.com,18.245.86.39,0.732,1.34,0.8499000000000001,0.8185
meraki.com,18.173.132.99,79.4,79.6,79.47,79.5
soundcloud.com,13.35.58.66,0.707,10.1,1.8819000000000004,0.7505
soundcloud.com,18.67.195.72,172.0,172.0,172.0,172.0
soundcloud.com,3.168.73.128,85.3,87.1,85.55999999999999,85.4
soundcloud.com,3.168.122.118,79.4,90.8,80.55,79.4
soundcloud.com,13.35.58.90,0.747,1.59,0.8821000000000001,0.7875000000000001
soundcloud.com,18.67.65.74,89.8,91.7,90.08,89.9
soundcloud.com,18.245.96.108,104.0,104.0,104.0,104.0
soundcloud.com,3.168.73.19,80.0,84.1,80.46000000000001,80.0
soundcloud.com,18.238.243.19,18.3,18.7,18.35,18.3
soundcloud.com,18.155.192.59,146.0,147.0,146.1,146.0
soundcloud.com,13.33.88.85,155.0,156.0,155.9,156.0
soundcloud.com,108.158.32.101,287.0,290.0,287.3,287.0
ebay.com,184.86.103.88,0.828,1.7,0.9579000000000001,0.87
ebay.com,23.67.33.5,146.0,184.0,149.9,146.0
ebay.com,2.19.248.89,14.1,14.6,14.239999999999998,14.2
ebay.com,104.93.21.145,119.0,124.0,119.7,119.0
ebay.com,23.33.42.144,81.5,84.1,81.84,81.5
ebay.com,23.215.7.30,175.0,175.0,175.0,175.0
ebay.com,23.32.5.151,296.0,322.0,298.6,296.0
ebay.com,184.50.85.145,153.0,156.0,154.1,154.0
ebay.com,2.16.6.34,18.8,19.3,18.890000000000004,18.85
ebay.com,2.16.6.12,18.5,18.6,18.52,18.5
amazonvideo.com,18.66.102.60,0.508,5.64,1.0518,0.54
amazonvideo.com,18.160.46.105,88.2,88.9,88.27000000000001,88.2
amazonvideo.com,18.66.102.60,0.53,0.945,0.6127,0.5825
amazonvideo.com,18.155.202.12,145.0,147.0,145.2,145.0
amazonvideo.com,18.239.83.55,6.42,9.15,6.751,6.48
amazonvideo.com,108.138.106.42,85.4,86.4,85.53999999999999,85.4
amazonvideo.com,18.67.110.12,293.0,294.0,293.1,293.0
amazonvideo.com,18.239.142.74,276.0,276.0,276.0,276.0
amazonvideo.com,18.155.202.52,143.0,146.0,143.5,143.0
amazonvideo.com,18.66.102.31,0.539,0.868,0.6135999999999999,0.565
amazonvideo.com,3.164.92.2,106.0,107.0,106.1,106.0
amazonvideo.com,13.35.238.112,235.0,236.0,235.1,235.0
amazonvideo.com,108.138.106.119,81.9,83.0,82.10999999999999,82.0
mit.edu,23.56.203.58,0.515,1.67,0.6772,0.5295000000000001
mit.edu,104.71.146.23,239.0,240.0,239.1,239.0
mit.edu,23.7.40.14,104.0,105.0,104.2,104.0
mit.edu,23.51.66.24,6.8,7.19,6.874,6.825
mit.edu,23.47.252.248,149.0,149.0,149.0,149.0
mit.edu,184.25.77.54,103.0,104.0,103.1,103.0
mit.edu,23.195.226.28,145.0,145.0,145.0,145.0
mit.edu,23.214.134.87,13.1,13.4,13.209999999999999,13.2
mit.edu,104.74.34.26,325.0,326.0,325.4,325.0
mit.edu,184.28.207.115,85.3,86.4,85.45,85.35
mit.edu,23.212.212.91,0.542,0.606,0.5753000000000001,0.574
mit.edu,104.69.40.155,159.0,160.0,159.2,159.0
salesforce.com,23.1.35.132,282.0,295.0,285.4,283.0
salesforce.com,184.31.10.133,0.603,1.87,0.8436,0.7250000000000001
salesforce.com,104.109.11.129,0.609,1.75,0.8042999999999999,0.698
salesforce.com,23.1.35.132,283.0,289.0,284.7,283.0
salesforce.com,23.1.106.133,0.635,0.787,0.6887,0.6685000000000001
salesforce.com,184.25.179.132,272.0,426.0,288.2,272.0
salesforce.com,23.1.99.130,0.612,0.739,0.6728,0.667
booking.com,18.245.60.7,0.709,0.875,0.7506,0.728
booking.com,18.172.64.69,258.0,258.0,258.0,258.0
booking.com,52.85.61.64,78.0,85.1,78.79,78.0
booking.com,108.158.20.9,288.0,289.0,288.1,288.0
booking.com,18.239.199.14,150.0,151.0,150.1,150.0
booking.com,18.65.39.125,12.4,12.5,12.410000000000002,12.4
booking.com,18.245.60.76,0.727,0.93,0.7825,0.759
booking.com,108.157.254.54,236.0,250.0,237.5,236.0
booking.com,18.67.17.67,111.0,111.0,111.0,111.0
booking.com,52.85.61.119,83.3,84.5,83.64999999999999,83.4
booking.com,52.85.61.78,81.8,82.3,81.91999999999999,81.85
booking.com,18.245.60.68,0.682,1.31,0.8167,0.725
booking.com,108.138.64.79,93.8,94.9,94.0,93.9
grammarly.com,108.138.7.95,0.519,0.614,0.5583,0.551
grammarly.com,3.164.92.54,102.0,104.0,102.2,102.0
grammarly.com,13.226.34.11,84.9,85.8,85.01,84.9
grammarly.com,108.159.61.124,214.0,215.0,214.2,214.0
grammarly.com,18.154.227.40,95.2,95.2,95.20000000000002,95.2
grammarly.com,108.156.133.44,162.0,163.0,162.1,162.0
grammarly.com,13.226.34.35,79.5,80.4,79.60999999999999,79.5
grammarly.com,108.138.7.99,0.519,1.42,0.6543,0.5545
