website,cdn,min,max,mean,median
facebook.com,157.240.247.35,0.315,1.14,0.5280999999999999,0.3825
facebook.com,157.240.237.35,164.0,164.0,164.0,164.0
facebook.com,157.240.252.35,6.17,6.28,6.220999999999999,6.22
facebook.com,157.240.22.35,141.0,142.0,141.1,141.0
facebook.com,157.240.241.35,76.4,76.5,76.43,76.4
facebook.com,157.240.247.35,0.285,0.437,0.3462,0.34099999999999997
facebook.com,31.13.71.36,77.4,78.4,77.52000000000001,77.4
facebook.com,157.240.221.35,8.35,57.7,13.403,8.45
facebook.com,31.13.66.35,84.6,84.8,84.69000000000001,84.7
facebook.com,157.240.235.35,159.0,159.0,159.0,159.0
facebook.com,31.13.80.36,87.2,87.4,87.22999999999999,87.2
facebook.com,157.240.8.35,297.0,298.0,297.1,297.0
instagram.com,157.240.201.174,0.536,1.46,0.7850999999999999,0.7335
instagram.com,31.13.66.174,87.4,90.3,87.82000000000001,87.4
instagram.com,31.13.80.174,85.3,85.7,85.43,85.4
instagram.com,157.240.8.174,321.0,322.0,321.1,321.0
instagram.com,157.240.214.174,8.46,8.92,8.57,8.54
instagram.com,157.240.22.174,143.0,144.0,143.6,144.0
instagram.com,157.240.237.174,173.0,173.0,173.0,173.0
instagram.com,157.240.241.174,75.2,75.7,75.37,75.4
instagram.com,157.240.235.174,177.0,178.0,177.14285714285714,177.0
instagram.com,157.240.0.174,17.7,18.0,17.810000000000002,17.8
instagram.com,157.240.247.174,0.493,0.926,0.6657,0.65
fbcdn.net,157.240.201.35,0.632,1.34,0.7899,0.6815
fbcdn.net,157.240.237.35,164.0,164.0,164.0,164.0
fbcdn.net,157.240.22.35,141.0,141.0,141.0,141.0
fbcdn.net,157.240.241.35,76.4,76.7,76.49000000000001,76.5
fbcdn.net,157.240.247.35,0.384,0.617,0.4588,0.4415
fbcdn.net,31.13.71.36,77.3,78.3,77.53,77.4
fbcdn.net,157.240.235.35,159.0,165.0,159.66666666666666,159.0
fbcdn.net,31.13.66.35,84.5,85.3,84.67,84.6
fbcdn.net,31.13.80.36,87.2,87.4,87.23,87.2
fbcdn.net,157.240.253.35,12.1,17.4,12.809999999999999,12.2
fbcdn.net,157.240.214.35,8.33,8.57,8.416,8.395
fbcdn.net,157.240.8.35,297.0,297.0,297.0,297.0
whatsapp.net,157.240.247.60,0.642,1.99,0.962,0.832
whatsapp.net,157.240.22.53,139.0,139.0,139.0,139.0
whatsapp.net,157.240.241.60,78.2,78.4,78.25,78.2
whatsapp.net,157.240.0.60,18.0,18.2,18.11,18.1
whatsapp.net,31.13.71.49,76.0,76.4,76.09,76.1
whatsapp.net,157.240.235.60,161.0,161.0,161.0,161.0
whatsapp.net,157.240.8.53,295.0,296.0,295.1,295.0
whatsapp.net,157.240.237.60,161.0,161.0,161.0,161.0
whatsapp.net,157.240.201.60,0.514,0.838,0.5953999999999999,0.5595
whatsapp.net,31.13.80.53,85.3,85.5,85.32999999999998,85.3
whatsapp.net,157.240.229.60,89.2,91.0,89.46,89.3
whatsapp.net,157.240.214.60,8.33,8.43,8.383,8.38
appsflyersdk.com,13.227.219.22,0.716,1.62,0.9121000000000002,0.847
appsflyersdk.com,13.227.254.70,157.0,158.0,157.8,158.0
appsflyersdk.com,18.164.124.109,78.3,79.8,78.46999999999998,78.3
appsflyersdk.com,108.158.20.81,291.0,292.0,291.1,291.0
appsflyersdk.com,18.164.124.45,82.6,82.9,82.69000000000001,82.7
appsflyersdk.com,13.227.219.129,0.757,1.97,0.9442999999999999,0.8165
appsflyersdk.com,18.245.96.68,98.2,98.4,98.3,98.3
appsflyersdk.com,18.173.121.93,140.0,140.0,140.0,140.0
appsflyersdk.com,108.159.80.97,243.0,245.0,243.4,243.0
appsflyersdk.com,18.173.121.98,146.0,153.0,146.8,146.0
