website,cdn,min,max,mean,median
facebook.com,157.240.241.35,0.887,1.12,0.993,1.0025
facebook.com,157.240.237.35,239.0,239.0,239.0,239.0
facebook.com,157.240.252.35,79.7,79.8,79.75999999999999,79.8
facebook.com,157.240.22.35,69.0,69.2,69.08,69.1
facebook.com,157.240.241.35,0.842,1.07,0.9994,1.025
facebook.com,157.240.247.35,72.8,73.0,72.92,72.95
facebook.com,31.13.71.36,0.875,1.21,1.0163999999999997,1.02
facebook.com,157.240.221.35,73.4,73.5,73.41,73.4
facebook.com,31.13.66.35,6.32,6.46,6.398000000000001,6.405
facebook.com,157.240.235.35,230.0,232.0,230.2,230.0
facebook.com,31.13.80.36,13.6,13.8,13.7,13.7
facebook.com,157.240.8.35,246.0,246.0,246.0,246.0
instagram.com,157.240.241.174,0.951,1.09,1.0471,1.065
instagram.com,31.13.66.174,7.02,7.41,7.182,7.17
instagram.com,31.13.80.174,13.7,13.8,13.75,13.75
instagram.com,157.240.8.174,226.0,226.0,226.0,226.0
instagram.com,157.240.214.174,74.2,83.6,75.23,74.3
instagram.com,157.240.22.174,70.1,70.3,70.17,70.2
instagram.com,157.240.237.174,240.0,240.0,240.0,240.0
instagram.com,157.240.241.174,0.851,1.07,0.9453000000000001,0.95
instagram.com,157.240.235.174,249.0,251.0,249.2,249.0
instagram.com,157.240.0.174,79.5,79.6,79.53999999999999,79.5
instagram.com,157.240.247.174,76.9,77.1,76.99000000000001,77.0
fbcdn.net,157.240.241.35,0.818,1.07,0.9902000000000001,1.025
fbcdn.net,157.240.237.35,239.0,239.0,239.0,239.0
fbcdn.net,157.240.22.35,69.0,69.1,69.08,69.1
fbcdn.net,157.240.241.35,0.887,1.08,1.0208,1.045
fbcdn.net,157.240.247.35,76.8,76.9,76.89,76.9
fbcdn.net,31.13.71.36,0.894,1.26,1.0515999999999999,1.045
fbcdn.net,157.240.235.35,230.0,232.0,230.5,230.0
fbcdn.net,31.13.66.35,6.23,6.41,6.313000000000001,6.305
fbcdn.net,31.13.80.36,13.6,13.8,13.709999999999999,13.7
fbcdn.net,157.240.253.35,88.6,89.1,88.74000000000001,88.7
fbcdn.net,157.240.214.35,72.5,72.7,72.57,72.6
fbcdn.net,157.240.8.35,246.0,246.0,246.0,246.0
whatsapp.net,57.144.181.32,0.834,1.23,0.9697000000000001,0.919
whatsapp.net,157.240.22.53,70.4,70.5,70.49,70.5
whatsapp.net,157.240.241.60,0.931,1.06,1.0176000000000003,1.03
whatsapp.net,157.240.0.60,88.9,89.2,89.03,89.0
whatsapp.net,31.13.71.49,0.975,1.34,1.0785000000000002,1.065
whatsapp.net,157.240.235.60,246.0,247.0,246.1,246.0
whatsapp.net,157.240.8.53,205.0,205.0,205.0,205.0
whatsapp.net,157.240.237.60,242.0,242.0,242.0,242.0
whatsapp.net,157.240.201.60,72.8,73.0,72.85,72.8
whatsapp.net,31.13.80.53,14.1,14.4,14.129999999999999,14.1
whatsapp.net,157.240.229.60,6.24,6.45,6.321000000000001,6.3149999999999995
whatsapp.net,157.240.214.60,68.7,68.9,68.81000000000002,68.8
appsflyersdk.com,18.164.124.109,1.32,1.63,1.416,1.395
appsflyersdk.com,13.227.254.70,245.0,246.0,245.3,245.0
appsflyersdk.com,18.164.124.109,1.36,1.53,1.4140000000000001,1.4
appsflyersdk.com,108.158.20.81,272.0,273.0,272.9,273.0
appsflyersdk.com,18.164.124.45,1.32,1.54,1.425,1.41
appsflyersdk.com,13.227.219.129,77.9,78.5,78.07,78.0
appsflyersdk.com,18.245.96.68,13.8,14.0,13.88,13.9
appsflyersdk.com,18.173.121.93,73.1,73.2,73.12,73.1
appsflyersdk.com,108.159.80.97,254.0,254.0,254.0,254.0
appsflyersdk.com,18.173.121.98,61.9,143.0,102.72999999999999,101.2
appsflyersdk.com,18.244.18.116,83.5,83.8,83.62,83.6
appsflyersdk.com,52.85.151.92,6.29,6.71,6.377,6.325
adobe.com,23.44.133.19,2.0,2.21,2.127,2.17
adobe.com,96.16.53.152,79.6,80.0,79.78999999999999,79.8
adobe.com,23.46.187.168,205.0,205.0,205.0,205.0
adobe.com,23.44.136.162,1.68,1.9,1.793,1.8
adobe.com,23.44.136.158,1.69,1.99,1.893,1.9049999999999998
adobe.com,23.198.214.132,1.73,2.0,1.888,1.895
adobe.com,23.223.17.138,14.0,14.2,14.179999999999998,14.2
adobe.com,23.67.33.138,68.2,68.4,68.3,68.3
adobe.com,23.67.33.152,68.2,68.4,68.32,68.3
adobe.com,23.48.246.143,17.6,17.8,17.73,17.75
adobe.com,2.16.10.172,83.1,83.6,83.23,83.2
adobe.com,23.55.38.249,205.0,205.0,205.0,205.0
adobe.com,23.73.138.240,71.6,71.7,71.61,71.6
