website,cdn,min,max,mean,median
facebook.com,157.240.8.35,0.21,0.976,0.3076,0.23349999999999999
facebook.com,157.240.237.35,253.0,253.0,253.0,253.0
facebook.com,157.240.252.35,312.0,312.0,312.0,312.0
facebook.com,157.240.22.35,143.0,143.0,143.0,143.0
facebook.com,157.240.241.35,206.0,206.0,206.0,206.0
facebook.com,157.240.247.35,261.0,261.0,261.0,261.0
facebook.com,31.13.71.36,206.0,207.0,206.1,206.0
facebook.com,157.240.221.35,252.0,253.0,252.1,252.0
facebook.com,31.13.66.35,214.0,214.0,214.0,214.0
facebook.com,157.240.235.35,92.7,92.9,92.73,92.7
facebook.com,31.13.80.36,200.0,200.0,200.0,200.0
facebook.com,157.240.8.35,0.194,0.254,0.22329999999999997,0.224
instagram.com,157.240.8.174,0.201,0.448,0.23770000000000002,0.2115
instagram.com,31.13.66.174,214.0,215.0,214.1,214.0
instagram.com,31.13.80.174,200.0,200.0,200.0,200.0
instagram.com,157.240.8.174,0.209,1.72,0.37510000000000004,0.2225
instagram.com,157.240.214.174,248.0,249.0,248.7,249.0
instagram.com,157.240.22.174,143.0,143.0,143.0,143.0
instagram.com,157.240.237.174,266.0,267.0,266.9,267.0
instagram.com,157.240.241.174,206.0,207.0,206.1,206.0
instagram.com,157.240.235.174,92.3,92.6,92.33,92.3
instagram.com,157.240.0.174,300.0,301.0,300.2,300.0
instagram.com,157.240.247.174,279.0,279.0,279.0,279.0
fbcdn.net,157.240.8.35,0.186,0.254,0.22290000000000001,0.2235
fbcdn.net,157.240.237.35,253.0,254.0,253.1,253.0
fbcdn.net,157.240.22.35,143.0,143.0,143.0,143.0
fbcdn.net,157.240.241.35,206.0,206.0,206.0,206.0
fbcdn.net,157.240.247.35,261.0,261.0,261.0,261.0
fbcdn.net,31.13.71.36,206.0,207.0,206.1,206.0
fbcdn.net,157.240.235.35,92.7,92.9,92.73,92.7
fbcdn.net,31.13.66.35,214.0,214.0,214.0,214.0
fbcdn.net,31.13.80.36,200.0,200.0,200.0,200.0
fbcdn.net,157.240.253.35,304.0,304.0,304.0,304.0
fbcdn.net,157.240.214.35,248.0,248.0,248.0,248.0
fbcdn.net,157.240.8.35,0.201,0.266,0.2399,0.242
whatsapp.net,157.240.8.53,0.179,0.368,0.23149999999999998,0.22
whatsapp.net,157.240.22.53,143.0,143.0,143.0,143.0
whatsapp.net,157.240.241.60,206.0,207.0,206.1,206.0
whatsapp.net,157.240.0.60,320.0,320.0,320.0,320.0
whatsapp.net,31.13.71.49,207.0,207.0,207.0,207.0
