website,cdn,min,max,mean,median
facebook.com,157.240.22.35,1.43,2.3,1.593,1.5
facebook.com,157.240.237.35,223.0,224.0,223.2,223.0
facebook.com,157.240.252.35,143.0,143.0,143.0,143.0
facebook.com,157.240.22.35,1.4,1.76,1.5239999999999998,1.475
facebook.com,157.240.241.35,66.4,68.5,66.91,66.55
facebook.com,157.240.247.35,142.0,143.0,142.2,142.0
facebook.com,31.13.71.36,67.9,73.8,68.64,68.0
facebook.com,157.240.221.35,136.0,137.0,136.2,136.0
facebook.com,31.13.66.35,75.4,263.0,97.16,75.45
facebook.com,157.240.235.35,176.0,177.0,176.1,176.0
facebook.com,31.13.80.36,60.5,60.7,60.580000000000005,60.6
facebook.com,157.240.8.35,165.0,165.0,165.0,165.0
instagram.com,157.240.22.174,1.43,2.64,1.611,1.48
instagram.com,31.13.66.174,72.0,73.2,72.19,72.1
instagram.com,31.13.80.174,60.4,60.5,60.419999999999995,60.4
instagram.com,157.240.8.174,144.0,146.0,144.2,144.0
instagram.com,157.240.214.174,136.0,137.0,136.2,136.0
instagram.com,157.240.22.174,1.44,6.18,1.9740000000000002,1.49
instagram.com,157.240.237.174,236.0,236.0,236.0,236.0
instagram.com,157.240.241.174,66.5,67.1,66.67,66.6
instagram.com,157.240.235.174,182.0,182.0,182.0,182.0
instagram.com,157.240.0.174,146.0,156.0,147.0,146.0
instagram.com,157.240.247.174,143.0,144.0,143.2,143.0
fbcdn.net,157.240.22.35,1.4,1.59,1.471,1.4649999999999999
fbcdn.net,157.240.237.35,230.0,239.0,231.5,230.0
fbcdn.net,157.240.22.35,1.42,1.6,1.483,1.4649999999999999
fbcdn.net,157.240.241.35,66.4,67.3,66.55999999999999,66.5
fbcdn.net,157.240.247.35,142.0,154.0,144.1,142.0
fbcdn.net,31.13.71.36,67.9,72.9,68.69,68.05
fbcdn.net,157.240.235.35,176.0,176.0,176.0,176.0
fbcdn.net,31.13.66.35,75.4,75.7,75.44,75.4
fbcdn.net,31.13.80.36,60.6,60.8,60.68000000000001,60.7
fbcdn.net,157.240.253.35,146.0,147.0,146.1,146.0
fbcdn.net,157.240.214.35,136.0,137.0,136.2,136.0
fbcdn.net,157.240.8.35,165.0,165.0,165.0,165.0
whatsapp.net,157.240.22.53,1.38,2.26,1.5959999999999996,1.505
whatsapp.net,157.240.22.53,1.41,1.61,1.4929999999999999,1.4849999999999999
whatsapp.net,157.240.241.60,66.5,67.0,66.63000000000001,66.55
whatsapp.net,157.240.0.60,146.0,146.0,146.0,146.0
whatsapp.net,31.13.71.49,66.5,67.5,66.62,66.5
whatsapp.net,157.240.235.60,182.0,183.0,182.1,182.0
whatsapp.net,157.240.8.53,185.0,185.0,185.0,185.0
whatsapp.net,157.240.237.60,236.0,237.0,236.1,236.0
whatsapp.net,157.240.201.60,142.0,143.0,142.2,142.0
whatsapp.net,31.13.80.53,60.7,62.0,60.9,60.75
whatsapp.net,157.240.229.60,74.0,75.3,74.28,74.05
whatsapp.net,157.240.214.60,136.0,144.0,136.9,136.0
appsflyersdk.com,18.173.121.38,0.851,1.82,1.0432000000000001,0.9105000000000001
appsflyersdk.com,13.227.254.70,186.0,188.0,186.2,186.0
appsflyersdk.com,18.164.124.109,66.9,67.9,67.03999999999999,66.95
appsflyersdk.com,108.158.20.81,137.0,138.0,137.1,137.0
appsflyersdk.com,18.164.124.45,70.1,72.1,70.35,70.15
appsflyersdk.com,13.227.219.129,139.0,140.0,139.2,139.0
appsflyersdk.com,18.245.96.68,67.9,68.6,68.0,67.9
appsflyersdk.com,18.173.121.93,0.862,1.12,0.9362,0.919
appsflyersdk.com,108.159.80.97,239.0,240.0,239.1,239.0
appsflyersdk.com,18.173.121.98,0.871,1.49,0.9789999999999999,0.8945000000000001
appsflyersdk.com,18.244.18.116,151.0,154.0,151.3,151.0
appsflyersdk.com,52.85.151.92,66.2,67.1,66.34,66.2
adobe.com,23.67.33.138,3.06,3.63,3.1439999999999997,3.09
adobe.com,96.16.53.152,141.0,143.0,141.2,141.0
adobe.com,23.46.187.168,220.0,220.0,220.0,220.0
adobe.com,23.44.136.162,67.2,70.1,67.6,67.3
adobe.com,23.44.136.158,67.0,67.6,67.13,67.1
adobe.com,23.198.214.132,67.0,70.0,67.35,67.05
adobe.com,23.223.17.138,60.5,60.8,60.629999999999995,60.6
adobe.com,23.67.33.138,3.07,3.91,3.2769999999999997,3.125
adobe.com,23.67.33.152,3.09,3.23,3.122,3.0999999999999996
adobe.com,23.48.246.143,60.6,61.1,60.67,60.6
adobe.com,2.16.10.172,147.0,148.0,147.1,147.0
adobe.com,23.55.38.249,200.0,201.0,200.7,201.0
adobe.com,23.73.138.240,136.0,137.0,136.1,136.0
adobe.com,184.28.235.169,183.0,185.0,183.3,183.0
tiktokv.com,173.223.234.20,10.0,11.1,10.189999999999998,10.1
tiktokv.com,23.48.165.85,134.0,136.0,134.3,134.0
tiktokv.com,2.21.20.14,148.0,151.0,148.3,148.0
tiktokv.com,184.28.190.18,66.3,67.4,66.51,66.4
tiktokv.com,184.28.190.75,66.3,66.5,66.41,66.4
tiktokv.com,23.194.131.154,73.4,74.5,73.51,73.4
tiktokv.com,184.28.190.34,66.4,67.1,66.55999999999999,66.5
tiktokv.com,173.222.162.40,10.8,13.9,11.150000000000002,10.8
tiktokv.com,173.222.162.25,12.2,13.3,12.35,12.25
tiktokv.com,23.48.247.240,179.0,180.0,179.1,179.0
tiktokv.com,23.209.46.136,186.0,186.0,186.0,186.0
tiktokv.com,104.88.71.75,182.0,183.0,182.1,182.0
tiktokv.com,2.16.6.23,143.0,144.0,143.2,143.0
tiktokv.com,23.201.31.226,65.9,67.2,66.06,65.9
whatsapp.com,157.240.22.53,1.44,2.31,1.567,1.4849999999999999
whatsapp.com,157.240.247.60,149.0,150.0,149.1,149.0
whatsapp.com,31.13.66.56,69.5,70.7,69.69,69.6
whatsapp.com,157.240.241.60,66.5,67.1,66.61,66.55
whatsapp.com,157.240.0.60,146.0,150.0,146.6,146.0
whatsapp.com,157.240.235.60,182.0,183.0,182.1,182.0
whatsapp.com,157.240.8.53,185.0,185.0,185.0,185.0
whatsapp.com,157.240.237.60,237.0,237.0,237.0,237.0
whatsapp.com,157.240.221.60,135.0,136.0,135.1,135.0
whatsapp.com,31.13.80.53,60.7,62.0,61.019999999999996,60.8
whatsapp.com,157.240.22.53,1.39,1.72,1.472,1.4449999999999998
whatsapp.com,31.13.71.49,66.5,67.1,66.62,66.55
tiktok.com,3.168.86.52,0.831,4.86,1.2756999999999998,0.8825000000000001
tiktok.com,18.164.96.22,69.2,70.3,69.42999999999999,69.3
tiktok.com,108.158.20.54,137.0,139.0,137.4,137.0
tiktok.com,18.164.96.16,67.1,67.9,67.22,67.1
tiktok.com,108.158.46.34,248.0,248.0,248.0,248.0
tiktok.com,18.66.112.109,147.0,147.0,147.0,147.0
tiktok.com,3.168.86.52,0.844,1.74,1.0108000000000001,0.8975
tiktok.com,3.168.86.124,0.836,1.01,0.8881,0.878
tiktok.com,18.160.18.116,64.8,66.6,65.22999999999999,64.9
tiktok.com,18.155.68.102,183.0,183.0,183.0,183.0
tiktok.com,18.239.18.41,141.0,141.0,141.0,141.0
tiktok.com,3.164.92.78,67.7,68.6,67.82000000000001,67.7
tiktok.com,18.66.112.28,149.0,149.0,149.0,149.0
unity3d.com,104.100.80.224,3.07,4.28,3.316,3.0999999999999996
unity3d.com,23.40.161.9,179.0,179.0,179.0,179.0
unity3d.com,23.58.115.33,141.0,141.0,141.0,141.0
unity3d.com,23.206.222.76,60.1,60.2,60.16000000000001,60.2
unity3d.com,23.203.73.209,186.0,186.0,186.0,186.0
unity3d.com,104.114.71.31,217.0,218.0,217.1,217.0
unity3d.com,23.214.118.35,134.0,135.0,134.1,134.0
unity3d.com,23.201.163.46,65.7,66.1,65.79,65.7
unity3d.com,104.100.80.224,3.09,10.6,4.3469999999999995,3.1950000000000003
unity3d.com,23.41.180.234,147.0,147.0,147.0,147.0
unity3d.com,184.29.114.32,59.5,61.1,59.77,59.5
intuit.com,23.56.124.205,2.24,2.89,2.372,2.3
intuit.com,104.108.229.53,243.0,262.0,247.7,243.5
intuit.com,23.7.78.180,51.5,51.6,51.54,51.5
intuit.com,104.103.183.154,22.6,25.8,22.990000000000002,22.6
intuit.com,104.103.206.225,134.0,134.0,134.0,134.0
intuit.com,69.192.28.101,67.1,68.1,67.22,67.1
intuit.com,23.77.20.220,188.0,189.0,188.1,188.0
intuit.com,104.74.35.154,182.0,184.0,182.3,182.0
intuit.com,23.204.3.140,65.7,66.3,65.77000000000001,65.7
intuit.com,23.2.234.225,142.0,142.0,142.0,142.0
intuit.com,23.56.203.151,147.0,152.0,147.5,147.0
intuit.com,173.222.100.254,67.0,71.3,67.53999999999999,67.1
wa.me,157.240.22.53,1.46,2.38,1.7420000000000002,1.56
wa.me,31.13.80.53,60.7,61.9,60.910000000000004,60.8
wa.me,157.240.241.60,66.5,67.1,66.62,66.6
wa.me,157.240.0.60,146.0,146.0,146.0,146.0
wa.me,31.13.71.49,66.5,67.6,66.66,66.5
wa.me,157.240.235.60,182.0,193.0,183.5,182.0
wa.me,157.240.8.53,185.0,186.0,185.4,185.0
wa.me,157.240.237.60,237.0,237.0,237.0,237.0
wa.me,31.13.65.49,60.5,61.6,60.720000000000006,60.6
wa.me,157.240.201.60,142.0,143.0,142.1,142.0
wa.me,157.240.22.53,1.43,1.73,1.526,1.5
wa.me,157.240.214.60,136.0,137.0,136.1,136.0
ui.com,3.168.86.110,0.82,5.23,1.3215999999999999,0.8825000000000001
ui.com,3.168.86.77,0.811,1.03,0.8682000000000001,0.8545
ui.com,3.164.92.118,66.4,69.1,66.78999999999999,66.5
ui.com,18.154.227.21,67.0,68.6,67.22,67.1
ui.com,18.164.96.86,70.3,77.6,71.39999999999999,70.3
ui.com,18.164.96.44,66.9,67.1,66.92,66.9
ui.com,13.227.254.103,182.0,184.0,182.3,182.0
ui.com,18.245.60.87,149.0,149.0,149.0,149.0
ui.com,18.239.36.81,138.0,138.0,138.0,138.0
ui.com,108.158.20.76,137.0,139.0,137.4,137.0
ui.com,3.168.86.101,0.818,2.23,1.0313,0.8614999999999999
ui.com,18.172.78.105,246.0,247.0,246.1,246.0
ui.com,18.245.60.111,147.0,157.0,148.6,147.0
github.io,185.199.109.153,0.93,234.0,24.5088,1.065
github.io,185.199.109.153,0.972,1.36,1.1592,1.17
github.io,185.199.110.153,0.908,1.75,1.1011,0.9804999999999999
github.io,185.199.108.153,0.932,2.55,1.2631999999999999,1.13
github.io,185.199.111.153,0.998,1.58,1.1608,1.0950000000000002
flickr.com,99.84.231.85,0.924,2.65,1.1434,0.957
flickr.com,18.67.109.123,137.0,139.0,137.3,137.0
flickr.com,18.245.68.109,149.0,149.0,149.0,149.0
flickr.com,18.67.29.129,67.0,67.2,67.05,67.0
flickr.com,18.239.79.109,141.0,141.0,141.0,141.0
flickr.com,13.33.37.122,177.0,178.0,177.2,177.0
flickr.com,13.249.42.22,67.0,67.1,67.05,67.05
flickr.com,18.164.95.128,66.9,68.4,67.15,67.0
flickr.com,99.84.231.85,1.0,6.6,2.0900000000000003,1.125
flickr.com,108.158.50.125,240.0,242.0,240.6,240.5
meraki.com,108.138.246.71,0.817,0.972,0.8888,0.8815
meraki.com,3.164.92.97,67.3,68.7,67.57,67.4
meraki.com,108.156.133.68,180.0,180.0,180.0,180.0
meraki.com,108.159.61.105,244.0,245.0,244.4,244.0
meraki.com,18.65.244.99,146.0,147.0,146.3,146.0
meraki.com,108.138.246.71,0.842,1.63,1.0497999999999998,1.0155
meraki.com,18.154.227.110,67.5,68.2,67.69,67.6
meraki.com,18.239.18.4,141.0,142.0,141.1,141.0
meraki.com,18.173.132.80,67.1,67.7,67.23,67.1
meraki.com,13.33.187.29,147.0,148.0,147.1,147.0
meraki.com,18.245.86.39,151.0,151.0,151.0,151.0
meraki.com,18.173.132.99,66.3,74.1,67.17999999999999,66.4
soundcloud.com,18.155.192.59,0.839,1.48,0.9914,0.877
soundcloud.com,18.67.195.72,238.0,238.0,238.0,238.0
soundcloud.com,3.168.73.128,66.9,68.9,67.31000000000002,67.05
soundcloud.com,3.168.122.118,68.6,69.5,68.76,68.7
soundcloud.com,13.35.58.90,146.0,147.0,146.2,146.0
soundcloud.com,18.67.65.74,67.5,93.8,70.23,67.6
soundcloud.com,18.245.96.108,66.9,67.3,67.03,67.0
soundcloud.com,3.168.73.19,68.9,70.7,69.12,68.9
soundcloud.com,18.238.243.19,146.0,146.0,146.0,146.0
soundcloud.com,18.155.192.59,0.836,2.83,1.1869,0.87
soundcloud.com,13.33.88.85,176.0,178.0,176.7,177.0
soundcloud.com,108.158.32.101,137.0,138.0,137.1,137.0
ebay.com,23.62.46.182,0.819,2.18,1.0164000000000002,0.868
ebay.com,23.67.33.5,2.26,2.42,2.307,2.2800000000000002
ebay.com,2.19.248.89,135.0,136.0,135.2,135.0
ebay.com,104.93.21.145,42.3,44.1,42.709999999999994,42.4
ebay.com,23.33.42.144,66.4,67.6,66.63,66.55
ebay.com,23.215.7.30,181.0,181.0,181.0,181.0
ebay.com,23.32.5.151,191.0,191.0,191.0,191.0
ebay.com,184.50.85.145,183.0,184.0,183.1,183.0
ebay.com,2.16.6.34,140.0,142.0,140.8,140.5
ebay.com,2.16.6.12,143.0,144.0,143.1,143.0
amazonvideo.com,18.155.202.12,0.83,1.94,0.9842000000000001,0.8645
amazonvideo.com,18.160.46.105,66.9,67.1,66.95,66.9
amazonvideo.com,18.66.102.60,148.0,148.0,148.0,148.0
amazonvideo.com,18.155.202.12,0.828,1.9,1.0415999999999999,0.895
amazonvideo.com,18.239.83.55,142.0,142.0,142.0,142.0
amazonvideo.com,108.138.106.42,66.9,68.1,67.08000000000001,66.95
amazonvideo.com,18.67.110.12,137.0,138.0,137.5,137.5
amazonvideo.com,18.239.142.74,236.0,236.0,236.0,236.0
amazonvideo.com,18.155.202.52,0.851,4.6,1.2875,0.9045000000000001
amazonvideo.com,18.66.102.31,148.0,148.0,148.0,148.0
amazonvideo.com,3.164.92.2,67.3,68.9,67.55,67.4
amazonvideo.com,13.35.238.112,186.0,187.0,186.1,186.0
amazonvideo.com,108.138.106.119,68.4,69.4,68.51,68.4
mit.edu,23.203.236.99,1.31,2.68,1.55,1.44
mit.edu,104.71.146.23,107.0,107.0,107.0,107.0
mit.edu,23.7.40.14,69.3,69.7,69.39,69.35
mit.edu,23.51.66.24,141.0,141.0,141.0,141.0
mit.edu,23.47.252.248,219.0,220.0,219.5,219.5
mit.edu,184.25.77.54,59.5,60.5,59.65,59.5
