website,cdn,min,max,mean,median
123rf.com,18.245.253.63,1.32,2.39,1.482,1.38
123rf.com,18.172.112.48,13.7,13.8,13.75,13.75
123rf.com,13.35.238.20,167.0,168.0,167.1,167.0
123rf.com,18.239.36.20,10.1,10.1,10.099999999999998,10.1
123rf.com,18.245.96.110,90.0,90.4,90.08000000000001,90.0
123rf.com,18.160.10.79,84.0,84.1,84.07000000000001,84.1
123rf.com,13.226.94.90,75.2,76.2,75.41,75.3
123rf.com,108.158.32.55,276.0,277.0,276.1,276.0
123rf.com,18.172.112.10,14.2,15.7,14.379999999999999,14.2
123rf.com,13.226.94.83,71.4,72.7,71.55,71.4
123rf.com,13.226.94.6,75.2,75.7,75.27000000000001,75.2
123rf.com,13.227.74.17,136.0,136.0,136.0,136.0
123rf.com,13.227.74.11,138.0,138.0,138.0,138.0
123rf.com,18.172.78.96,241.0,242.0,241.1,241.0
simplisafe.com,13.224.245.117,1.86,2.34,1.972,1.9049999999999998
simplisafe.com,13.35.93.91,75.9,76.7,76.0,75.9
simplisafe.com,3.168.86.87,135.0,137.0,135.2,135.0
simplisafe.com,18.66.147.129,11.8,13.0,11.99,11.9
simplisafe.com,3.164.92.127,99.4,99.5,99.44,99.4
simplisafe.com,18.239.69.116,6.64,7.52,6.767999999999999,6.68
simplisafe.com,3.167.56.83,75.6,76.2,75.77999999999999,75.75
simplisafe.com,3.168.86.6,139.0,140.0,139.1,139.0
simplisafe.com,3.168.86.126,137.0,137.0,137.0,137.0
simplisafe.com,13.35.93.35,69.8,71.3,70.02,69.9
simplisafe.com,3.164.206.83,36.1,41.8,36.690000000000005,36.1
growthbook.io,18.245.143.3,1.4,2.4,1.523,1.43
growthbook.io,13.227.74.65,137.0,139.0,137.4,137.0
growthbook.io,13.33.30.31,170.0,171.0,170.1,170.0
growthbook.io,108.139.47.38,70.0,71.1,70.13000000000001,70.0
growthbook.io,13.227.74.9,137.0,137.0,137.0,137.0
growthbook.io,13.227.219.109,8.44,8.63,8.501000000000001,8.48
growthbook.io,3.162.125.36,80.1,81.5,80.27000000000001,80.1
growthbook.io,18.245.96.63,89.9,90.9,90.06,89.95
growthbook.io,18.239.111.59,262.0,262.0,262.0,262.0
growthbook.io,143.204.215.89,13.9,15.5,14.12,14.0
growthbook.io,108.139.47.113,76.4,77.7,76.60999999999999,76.5
growthbook.io,108.158.20.74,271.0,272.0,271.1,271.0
growthbook.io,143.204.215.59,14.5,15.3,14.59,14.5
tn.com.ar,2.18.66.243,1.82,2.82,1.975,1.8650000000000002
tn.com.ar,69.192.1.210,135.0,137.0,136.0,136.0
tn.com.ar,23.1.105.20,94.2,95.5,94.4,94.3
tn.com.ar,23.209.46.75,157.0,161.0,157.4,157.0
tn.com.ar,23.223.209.55,74.5,75.0,74.6,74.6
tn.com.ar,2.18.121.134,8.7,9.61,8.857000000000001,8.74
tn.com.ar,23.55.235.184,71.1,71.4,71.2,71.15
tn.com.ar,23.55.38.57,266.0,266.0,266.0,266.0
tn.com.ar,23.214.95.211,135.0,136.0,135.1,135.0
tn.com.ar,23.43.242.130,100.0,100.0,100.0,100.0
tn.com.ar,23.62.46.116,135.0,135.0,135.0,135.0
tn.com.ar,2.16.164.97,12.9,13.8,13.010000000000002,12.9
narrative.io,108.156.39.60,0.829,1.77,1.0676999999999999,0.929
narrative.io,18.239.36.98,6.69,7.7,6.865,6.720000000000001
narrative.io,18.66.41.21,232.0,232.0,232.0,232.0
narrative.io,18.164.96.36,70.5,71.1,70.65,70.6
narrative.io,18.245.46.12,15.3,15.6,15.350000000000003,15.3
narrative.io,13.227.74.44,136.0,137.0,136.1,136.0
narrative.io,13.227.74.76,138.0,138.0,138.0,138.0
narrative.io,18.164.96.98,75.4,76.6,75.55,75.4
narrative.io,18.67.39.8,102.0,103.0,102.2,102.0
narrative.io,18.65.244.95,277.0,277.0,277.0,277.0
narrative.io,18.245.46.121,13.6,13.7,13.61,13.6
narrative.io,3.165.82.51,173.0,174.0,173.1,173.0
narrative.io,18.154.227.128,83.0,83.2,83.05,83.0
lookout.com,99.86.114.84,1.8,2.72,1.9779999999999998,1.865
lookout.com,18.67.93.32,276.0,277.0,276.1,276.0
lookout.com,18.172.64.118,263.0,263.0,263.0,263.0
lookout.com,18.239.199.14,136.0,137.0,136.5,136.5
lookout.com,13.35.238.59,239.0,241.0,239.9,240.0
lookout.com,18.164.96.34,74.2,74.4,74.29999999999998,74.3
lookout.com,13.227.219.13,6.67,7.11,6.752,6.715
lookout.com,18.164.96.57,75.6,77.7,75.88,75.6
lookout.com,18.239.199.62,135.0,136.0,135.1,135.0
lookout.com,108.138.85.17,75.4,76.5,75.61,75.5
lookout.com,18.173.205.22,13.4,14.1,13.52,13.5
lookout.com,18.173.205.68,15.7,15.8,15.719999999999999,15.7
lookout.com,18.67.39.47,103.0,103.0,103.0,103.0
lidl.com,88.221.179.153,1.61,7.23,2.368,1.7149999999999999
lidl.com,173.222.140.155,75.7,77.2,75.91999999999999,75.8
lidl.com,104.68.26.196,323.0,324.0,323.2,323.0
lidl.com,23.223.130.107,90.0,91.2,90.15,90.0
lidl.com,23.197.145.98,10.2,10.8,10.290000000000001,10.2
lidl.com,23.204.9.21,69.4,69.5,69.41,69.4
lidl.com,23.77.18.120,209.0,209.0,209.0,209.0
lidl.com,23.56.204.188,11.7,12.0,11.780000000000001,11.7
lidl.com,184.26.181.155,89.8,90.8,89.92999999999998,89.8
