website,cdn,min,max,mean,median
uisp.com,108.156.39.33,0.77,2.04,0.9635999999999999,0.847
uisp.com,18.172.112.87,12.1,13.0,12.34,12.2
uisp.com,18.239.69.19,10.2,12.5,10.77,10.45
uisp.com,13.33.88.77,239.0,242.0,239.5,239.0
uisp.com,18.238.192.88,137.0,137.0,137.0,137.0
uisp.com,3.167.56.42,74.5,77.8,75.13000000000001,74.7
uisp.com,13.249.91.53,75.6,77.0,75.75,75.6
uisp.com,18.238.192.91,135.0,136.0,135.1,135.0
uisp.com,13.33.165.23,92.2,92.9,92.29999999999998,92.2
uisp.com,18.172.112.79,13.8,14.5,13.88,13.8
uisp.com,13.249.91.20,70.3,70.5,70.41999999999999,70.4
uisp.com,18.65.244.24,276.0,277.0,276.1,276.0
uisp.com,18.66.57.64,191.0,198.0,191.8,191.0
clevertap-prod.com,108.156.39.111,0.82,2.05,0.9896999999999998,0.8505
clevertap-prod.com,18.65.244.104,271.0,271.0,271.0,271.0
clevertap-prod.com,18.67.76.11,81.3,82.0,81.39999999999999,81.3
clevertap-prod.com,18.245.46.67,13.6,14.1,13.759999999999996,13.7
clevertap-prod.com,18.238.243.90,6.75,7.19,6.859,6.795
clevertap-prod.com,18.67.17.66,101.0,102.0,101.1,101.0
clevertap-prod.com,3.168.122.95,71.9,73.8,72.21000000000001,71.9
clevertap-prod.com,3.168.122.8,75.5,75.9,75.63,75.6
clevertap-prod.com,18.238.192.11,138.0,139.0,138.2,138.0
clevertap-prod.com,18.172.78.8,260.0,260.0,260.0,260.0
clevertap-prod.com,3.165.82.58,240.0,241.0,240.1,240.0
clevertap-prod.com,18.245.46.129,15.7,16.5,15.91,15.8
ihg.com,92.123.128.169,1.79,3.13,2.1470000000000002,1.84
ihg.com,2.16.27.213,8.67,9.82,8.825999999999999,8.7
ihg.com,23.1.33.216,94.2,96.0,94.53,94.25
ihg.com,23.32.5.159,280.0,281.0,280.1,280.0
ihg.com,2.18.27.76,2.34,3.69,2.575,2.435
ihg.com,92.123.104.44,11.8,13.9,12.150000000000002,11.8
ihg.com,23.3.70.48,139.0,140.0,139.1,139.0
ihg.com,125.56.219.17,157.0,158.0,157.1,157.0
ihg.com,69.192.139.86,137.0,139.0,137.2,137.0
ihg.com,23.222.17.239,91.7,96.7,92.4,91.8
ihg.com,23.43.85.9,69.7,71.8,69.96000000000001,69.8
ihg.com,23.44.201.26,74.8,75.0,74.91,74.9
ihg.com,23.62.46.146,134.0,135.0,134.1,134.0
ihg.com,23.43.85.24,75.1,75.7,75.27000000000001,75.2
dhs.gov,23.194.5.176,1.76,1.95,1.861,1.8650000000000002
dhs.gov,23.213.101.253,132.0,132.0,132.0,132.0
dhs.gov,23.201.247.200,15.8,16.0,15.850000000000003,15.8
dhs.gov,23.5.8.183,131.0,131.0,131.0,131.0
dhs.gov,23.218.55.205,8.52,8.84,8.616999999999999,8.57
dhs.gov,23.194.5.176,1.75,2.08,1.843,1.83
dhs.gov,23.201.181.246,69.5,70.0,69.56,69.5
dhs.gov,184.26.201.110,94.2,94.6,94.27000000000001,94.2
dhs.gov,104.85.225.169,283.0,285.0,283.2,283.0
dhs.gov,23.210.105.227,162.0,166.0,162.5,162.0
dhs.gov,23.214.101.169,136.0,136.0,136.0,136.0
nextdoor.com,18.244.124.117,0.894,1.24,0.976,0.9475
nextdoor.com,18.239.83.90,8.54,8.77,8.629999999999999,8.625
nextdoor.com,52.222.214.30,12.2,13.6,12.41,12.3
nextdoor.com,18.244.214.12,138.0,144.0,138.6,138.0
nextdoor.com,18.67.39.77,102.0,103.0,102.2,102.0
nextdoor.com,3.162.125.112,83.0,87.2,83.63000000000001,83.1
nextdoor.com,18.165.122.78,39.1,43.9,39.720000000000006,39.25
nextdoor.com,52.222.214.63,14.3,15.5,14.520000000000001,14.3
nextdoor.com,13.226.34.22,74.0,76.6,74.41999999999999,74.0
nextdoor.com,13.226.34.84,75.8,76.3,75.88999999999999,75.8
nextdoor.com,18.165.122.31,35.8,39.2,36.309999999999995,35.9
nextdoor.com,18.244.214.82,136.0,141.0,136.5,136.0
